x,y,value
0,0,10
0,0,10
0,2,41
0,4,37
0,5,11
0,10,102
0,11,304
0,12,79
0,13,411
0,14,524
0,15,4
0,17,153
0,18,34
0,19,136
0,20,6
0,24,36
0,26,74
0,26,74
0,27,30
0,27,30
0,29,19
0,30,70
0,31,26
0,33,18
0,34,30
0,35,8
0,37,211
0,38,126
0,39,12
0,42,7
0,44,3
0,46,2
0,47,297
0,48,8
0,50,353
0,51,49
0,52,12
0,53,379
0,54,10
0,55,21
0,56,146
0,57,46
0,58,331
0,59,13
0,60,56
0,60,56
0,71,39
0,72,9
0,73,99
0,74,67
0,75,11
0,76,50
0,77,67
0,78,39
0,79,19
0,80,30
0,81,73
0,82,96
0,83,44
0,85,21
0,86,42
0,87,11
0,88,14
0,89,12
0,90,55
0,91,10
0,92,45
0,93,30
0,94,17
0,96,1
0,97,88
0,98,1
0,100,5
0,101,59
0,102,4
0,103,22
0,104,51
0,105,168
0,106,207
0,107,54
0,108,10
0,109,61
0,110,65
0,111,130
0,112,76
0,113,66
0,114,278
0,115,256
0,116,662
0,117,983
0,118,686
0,119,225
0,120,136
0,121,99
0,122,208
0,123,49
0,124,72
0,125,81
0,126,341
0,127,179
1,0,82
1,0,82
1,2,72
1,2,72
1,4,154
1,5,55
1,8,52
1,9,27
1,10,133
1,11,126
1,12,106
1,14,19
1,17,169
1,18,26
1,20,30
1,23,3
1,24,6
1,26,302
1,27,40
1,27,40
1,29,11
1,30,62
1,31,48
1,33,130
1,34,100
1,35,25
1,36,100
1,37,69
1,38,62
1,39,94
1,40,69
1,41,6
1,42,119
1,43,2
1,46,16
1,47,109
1,48,14
1,49,89
1,50,35
1,53,9
1,55,10
1,56,51
1,58,35
1,64,7
1,65,133
1,66,5
1,71,31
1,72,92
1,73,20
1,74,146
1,75,166
1,76,7
1,77,3
1,78,155
1,79,10
1,80,81
1,81,105
1,82,239
1,83,39
1,85,2
1,86,2
1,87,78
1,88,13
1,89,10
1,90,154
1,91,79
1,92,14
1,93,26
1,95,3
1,96,28
1,97,152
1,98,38
1,99,85
1,100,47
1,101,98
1,102,152
1,103,66
1,104,225
1,105,1
1,106,59
1,107,108
1,109,38
1,110,13
1,111,185
1,112,22
1,113,11
1,114,149
1,115,552
1,116,851
1,117,543
1,118,267
1,119,233
1,120,19
1,121,90
1,122,92
1,124,9
1,125,149
1,126,813
1,127,413
2,0,202
2,0,202
2,1,34
2,1,34
2,4,2
2,4,2
2,7,6
2,8,294
2,9,705
2,11,281
2,12,173
2,13,1
2,14,11
2,15,24
2,16,69
2,17,24
2,18,91
