x,y,value
0,36,1
0,38,6
0,39,10
0,42,56
0,43,128
0,44,115
0,45,78
0,46,462
0,47,466
0,48,18
0,49,2
0,50,2
0,51,216
0,52,35
0,53,135
0,54,210
0,55,22
0,56,85
0,57,17
0,59,18
0,60,76
0,60,76
0,63,1
0,64,25
0,65,72
0,66,147
0,67,253
0,68,246
0,69,138
0,70,191
0,71,92
0,72,2
0,73,2
0,74,152
0,75,240
0,76,296
0,77,135
0,78,29
0,79,255
0,80,135
0,81,122
0,82,32
0,84,35
0,85,47
0,87,49
0,88,33
0,89,13
0,90,2
0,95,2
0,96,293
0,97,233
0,98,169
0,99,79
0,100,92
0,101,485
0,102,266
0,103,113
0,104,11
0,105,150
0,106,134
0,107,46
0,108,197
0,109,75
0,113,47
0,115,4
0,116,385
0,117,199
0,118,355
0,119,218
0,120,270
0,121,81
0,122,622
0,122,622
0,125,82
0,126,296
0,126,296
1,35,5
1,36,1
1,38,20
1,39,4
1,41,115
1,42,170
1,43,130
1,44,301
1,45,254
1,46,21
1,47,21
1,48,82
1,49,127
1,51,1
1,52,140
1,53,13
1,54,311
1,55,72
1,56,10
1,60,2
1,61,24
1,61,24
1,62,2
1,63,16
1,64,93
1,65,107
1,66,231
1,67,212
1,68,296
1,69,130
1,70,268
1,71,104
1,72,11
1,73,25
1,74,2
1,75,20
1,76,68
1,77,45
1,78,24
1,79,21
1,80,93
1,81,26
1,82,7
1,83,12
1,84,138
1,85,89
1,86,70
1,87,1
1,88,2
1,89,1
1,94,2
1,95,77
1,96,5
1,97,143
1,98,127
1,99,80
1,100,138
1,101,228
1,102,80
1,103,268
1,104,183
1,105,417
1,106,240
1,107,24
1,108,22
1,109,351
1,110,21
1,111,1
1,113,3
1,115,23
1,116,562
1,117,217
1,118,88
1,119,117
1,120,147
1,121,232
1,122,92
1,122,92
1,125,13
1,126,68
1,126,68
2,35,5
2,36,6
2,37,42
2,38,82
2,39,151
2,40,252
2,41,243
2,43,107
2,44,100
2,45,1
2,46,2
2,47,47
2,48,210
2,49,13
2,50,3
2,51,15
2,52,29
2,54,66
2,55,277
2,56,33
2,58,2
2,59,5
2,60,22
2,60,22
2,62,27
2,63,28
2,64,65
2,65,206
2,66,214
2,67,122
2,68,139
2,69,21
2,70,100
2,71,363
2,72,37
2,73,87
2,74,21
2,75,83
2,76,75
2,77,115
2,78,86
2,79,23
2,80,54
2,81,65
2,82,89
2,83,136
2,84,36
2,85,181
2,86,99
2,87,194
2,88,107
2,89,38
2,90,4
2,91,102
2,92,1
2,94,57
2,95,303
2,96,59
2,97,53
2,98,82
2,99,51
2,100,110
2,101,121
2,102,40
2,103,107
2,104,283
2,105,298
2,106,249
2,107,133
2,108,2
2,109,56
2,110,164
2,111,3
2,113,238
2,114,15
2,115,32
2,116,366
2,117,111
2,118,35
2,119,57
2,120,557
2,121,141
2,127,74
2,127,74
3,36,3
3,37,67
3,38,227
3,39,176
3,40,17
3,41,1
3,42,3
3,43,224
3,46,3
3,47,18
3,48,43
3,49,86
3,50,135
3,51,58
3,51,58
3,52,12
3,52,12
3,53,33
3,54,98
3,55,195
3,56,99
3,57,14
3,61,10
3,61,10
3,62,18
3,63,18
3,64,114
3,65,317
3,66,36
3,67,43
3,70,30
3,71,222
3,72,140
3,73,85
3,74,89
3,75,79
3,76,139
3,77,155
3,78,94
3,79,158
3,80,85
3,81,20
3,82,16
3,83,84
3,84,83
3,85,224
3,86,562
3,87,132
3,88,204
3,89,133
3,90,15
3,91,297
3,92,266
3,93,78
3,94,512
3,95,61
3,96,169
3,97,229
3,98,327
3,100,55
3,101,134
3,102,46
3,103,42
3,104,606
3,105,526
3,106,251
3,107,365
3,108,192
3,110,242
3,114,2
3,115,4
3,116,161
3,117,77
3,118,6
3,119,3
3,120,104
3,121,105
3,122,23
3,127,63
4,36,6
4,36,6
4,37,28
4,37,28
4,38,4
4,38,4
4,39,8
