x,y,value
0,106,6
0,106,6
0,114,7
0,118,6
0,119,51
0,120,3
1,105,32
1,105,32
1,106,89
1,107,1
1,108,3
1,112,11
1,113,46
1,114,29
1,116,24
1,117,69
1,119,70
1,120,1
1,122,4
1,126,4
2,105,53
2,106,29
2,112,12
2,113,59
2,114,2
2,115,48
2,119,5
2,123,8
3,107,3
3,115,52
3,116,8
3,118,1
3,119,12
3,123,2
3,126,1
3,127,161
4,103,98
4,103,98
4,104,21
4,114,116
4,115,69
4,116,62
4,118,2
4,119,27
4,123,3
4,124,84
4,127,5
5,103,54
5,103,54
5,104,2
5,112,4
5,113,2
5,115,8
5,116,2
5,120,143
5,121,12
5,122,2
5,124,12
6,103,40
6,111,4
6,112,37
6,114,6
6,120,5
6,121,19
6,125,1
7,103,1
7,111,5
7,114,6
7,115,6
7,116,10
7,118,33
7,119,35
7,125,6
7,126,1
8,100,164
8,100,164
8,101,48
8,112,1
8,113,116
8,114,266
8,115,73
8,116,28
8,123,5
8,124,10
8,125,3
8,126,33
8,127,16
9,100,34
9,101,4
9,112,2
9,113,79
9,114,217
9,116,51
9,118,39
9,119,20
9,123,14
9,124,110
9,125,141
9,126,146
9,127,21
10,102,4
10,113,9
10,114,118
10,115,1
10,118,13
10,119,28
10,120,122
10,122,11
10,123,2
10,124,64
10,125,287
10,126,410
10,127,35
11,103,4
11,110,9
11,114,2
11,115,1
11,120,43
11,121,1
11,123,4
11,124,72
11,125,272
11,126,338
12,111,30
12,113,10
12,115,9
12,118,8
12,119,24
12,120,50
12,122,3
12,123,8
12,125,27
12,126,137
13,100,3
13,101,38
13,106,8
13,110,2
13,111,96
13,112,1
13,113,3
13,115,38
13,116,54
13,118,12
13,122,1
13,126,21
14,97,8
14,97,8
14,101,114
14,102,39
14,103,76
14,104,26
14,106,43
14,107,132
14,108,3
14,110,3
14,115,71
14,116,54
14,118,4
14,119,1
14,120,130
14,124,43
14,125,5
14,126,1
15,94,5
15,103,1
15,104,2
15,105,8
15,106,384
15,107,230
15,108,3
15,109,4
15,111,46
15,112,6
15,113,36
15,120,24
15,121,2
15,122,3
15,124,8
15,125,22
16,94,30
16,101,65
16,104,11
16,105,15
16,106,226
16,107,225
16,108,24
16,109,31
16,110,12
16,111,48
16,112,8
16,113,110
16,117,5
16,118,2
16,119,9
17,92,2
17,93,80
17,101,10
17,101,10
17,102,14
17,102,14
17,104,12
17,105,13
17,106,13
17,107,9
17,108,16
17,109,27
17,110,7
