x,y,value
0,0,14
0,0,14
0,1,64
0,1,64
0,27,2
0,35,3
0,36,12
0,37,114
0,37,114
0,41,8
0,41,8
0,42,30
0,42,30
0,45,10
0,45,10
1,0,120
1,0,120
1,1,146
1,1,146
1,13,10
1,13,10
1,27,2
1,28,2
1,34,1
1,35,6
1,36,2
1,36,2
1,37,90
1,37,90
1,41,336
1,41,336
1,45,4
1,45,4
2,0,48
2,0,48
2,1,72
2,1,72
2,36,26
2,36,26
2,37,26
2,37,26
2,38,4
2,38,4
2,40,8
2,40,8
2,41,192
2,41,192
2,45,2
2,45,2
3,1,2
3,1,2
3,2,4
3,2,4
3,5,1
3,19,2
3,24,1
3,25,1
3,36,6
3,36,6
3,37,24
3,37,24
3,40,30
3,40,30
3,41,53
3,42,34
3,42,34
3,43,114
3,43,114
4,4,49
4,40,82
4,40,82
4,41,4
4,45,16
4,45,16
5,4,44
5,4,44
5,5,60
5,5,60
5,7,2
5,35,4
5,35,4
5,40,20
5,40,20
5,45,74
5,45,74
5,46,36
5,46,36
5,48,4
5,49,3
6,5,6
6,5,6
6,6,4
6,6,4
6,7,62
6,7,62
6,24,2
6,32,18
6,32,18
6,33,14
6,33,14
6,34,8
6,34,8
6,35,60
6,35,60
6,40,14
6,40,14
6,41,78
6,41,78
6,45,2
6,48,3
6,49,296
6,49,296
6,50,110
6,50,110
7,6,8
7,6,8
7,7,2
7,7,2
7,8,2
7,8,2
7,32,38
7,32,38
7,33,52
7,33,52
7,34,16
7,34,16
7,35,32
7,35,32
7,41,48
7,41,48
7,44,1
7,49,2
7,49,2
8,30,76
8,31,2
8,32,1
8,41,162
8,41,162
8,46,102
8,46,102
8,47,326
8,47,326
8,48,148
8,48,148
9,11,28
9,11,28
9,15,3
9,28,4
9,29,38
9,30,29
9,40,8
9,40,8
9,46,6
9,46,6
9,47,78
9,47,78
10,0,4
10,0,4
10,12,6
10,12,6
10,13,14
10,13,14
10,28,2
10,29,4
10,30,8
10,41,1
10,42,1
10,43,1
10,45,1
10,56,20
10,56,20
11,8,22
11,8,22
11,9,8
11,9,8
11,14,62
11,14,62
11,15,36
11,15,36
11,18,1
11,29,11
11,45,6
11,45,6
11,54,14
11,54,14
12,0,2
12,2,8
12,2,8
12,9,2
12,9,2
12,15,8
12,15,8
12,16,8
12,16,8
12,17,19
12,18,3
12,20,4
12,27,1
12,28,10
