x,y,value
64,0,4
64,0,4
65,0,50
65,0,50
65,18,10
65,18,10
65,19,124
65,19,124
65,20,18
65,20,18
66,0,26
66,1,650
66,1,650
66,2,806
66,2,806
66,3,372
66,3,372
66,4,8
66,4,8
66,17,642
66,17,642
66,18,1080
66,18,1080
66,19,8
66,20,15
67,0,148
67,1,104
67,2,371
67,3,108
67,4,1096
67,4,1096
67,5,506
67,5,506
67,17,48
67,17,48
67,18,76
67,18,76
67,19,5
67,20,16
68,0,242
68,1,216
68,2,95
68,3,109
68,4,572
68,5,574
68,6,54
68,6,54
68,16,24
68,16,24
68,17,1536
68,17,1536
68,18,457
68,19,36
68,20,9
68,21,23
69,0,598
69,1,12
69,2,838
69,3,1214
69,4,377
69,5,383
69,6,30
69,6,30
69,16,118
69,16,118
69,17,999
69,18,68
69,19,8
69,20,4
69,21,12
69,22,3
70,0,849
70,1,5
70,2,195
70,3,1064
70,4,574
70,5,1210
70,6,476
70,6,476
70,11,318
70,11,318
70,12,426
70,12,426
70,13,1042
70,13,1042
70,14,1490
70,14,1490
70,15,290
70,15,290
70,16,370
70,16,370
70,17,798
70,18,128
70,19,35
70,20,7
70,22,2
71,0,103
71,1,35
71,2,1
71,3,358
71,4,83
71,5,926
71,6,606
71,7,22
71,7,22
71,10,168
71,10,168
71,11,582
71,12,995
71,13,1172
71,14,1024
71,15,1688
71,15,1688
71,16,682
71,16,682
71,17,355
71,18,600
71,19,528
71,20,327
72,0,65
72,1,311
72,2,9
72,3,61
72,4,172
72,5,679
72,6,1147
72,7,716
72,7,716
72,8,130
72,8,130
72,9,6
72,9,6
72,10,37
72,11,47
72,12,115
72,13,478
72,14,703
72,15,130
72,16,48
72,17,48
72,18,63
72,19,321
72,20,42
72,22,1
73,0,5
73,1,72
73,2,14
73,3,64
73,4,2
73,5,564
73,6,933
73,7,569
73,8,77
73,9,38
73,10,7
73,11,28
73,12,40
73,13,54
73,14,53
73,15,31
73,16,4
73,17,16
73,18,254
73,19,840
73,20,812
73,21,352
74,0,16
74,1,10
74,2,18
74,3,5
74,4,23
74,5,5
74,6,81
74,7,433
74,8,121
74,9,39
74,10,42
74,11,39
74,12,34
74,13,3
74,14,17
74,15,25
74,16,8
74,17,23
74,18,30
74,19,457
74,20,859
74,21,367
74,22,23
75,0,2
75,2,5
75,3,2
75,4,3
75,5,2
75,6,27
75,7,316
75,8,285
75,9,172
75,10,237
75,11,603
75,12,357
75,13,41
75,14,53
75,15,26
75,16,9
75,17,27
75,18,326
75,19,742
75,20,881
75,21,448
75,22,56
76,0,1
76,1,4
76,2,1
76,3,1
76,4,3
76,5,7
76,7,60
76,8,50
76,9,395
76,10,1092
76,11,1108
76,12,992
76,13,949
76,14,255
76,15,14
76,16,45
76,17,159
76,18,930
76,19,878
76,20,755
76,21,932
76,22,128
76,25,2
76,25,2
77,1,2
77,2,1
77,3,2
77,4,76
77,5,26
77,6,15
77,7,19
77,8,4
77,9,302
77,10,1231
77,11,957
77,12,1094
77,13,909
77,14,197
77,15,54
77,16,154
77,17,324
77,18,779
77,19,657
77,20,480
77,21,989
77,22,102
77,24,121
77,25,1138
77,25,1138
77,26,772
77,26,772
77,27,692
77,27,692
77,28,8
77,28,8
78,0,5
78,1,3
78,2,6
78,3,5
78,4,68
78,5,68
78,6,4
78,7,1
78,8,4
78,9,5
78,10,322
78,11,827
78,12,881
78,13,1124
78,14,496
78,15,522
78,16,687
78,17,457
78,18,668
78,19,704
78,20,71
78,21,383
78,22,670
78,23,112
78,24,250
78,25,514
78,26,346
78,27,561
78,28,710
78,28,710
78,29,194
78,29,194
78,30,8
78,30,8
79,1,1
79,5,6
79,6,4
79,7,20
79,8,9
79,9,53
79,10,101
79,11,263
79,12,145
79,13,143
79,14,188
79,15,460
79,16,382
79,17,84
79,18,42
79,19,361
79,20,59
79,21,14
79,22,25
79,23,103
79,24,25
79,25,48
79,26,150
79,27,51
79,28,195
79,29,145
79,30,162
79,30,162
79,31,34
79,31,34
80,1,1
80,2,2
80,3,2
80,4,2
80,5,1
80,6,8
80,8,6
80,9,125
80,10,277
80,11,80
80,12,7
80,13,70
80,14,84
80,15,46
80,16,89
80,17,46
80,18,6
80,19,1
80,20,56
80,21,52
80,22,82
80,23,16
80,24,16
80,25,94
80,26,42
80,27,27
80,28,10
80,29,4
80,30,210
80,31,444
80,31,444
80,32,34
80,32,34
81,1,2
81,4,2
81,5,2
81,6,25
81,7,55
81,8,1
81,9,3
81,10,3
81,11,14
81,12,82
81,12,82
81,13,100
81,13,100
81,14,89
81,15,91
81,16,84
81,17,36
81,18,26
81,19,7
81,20,29
81,21,26
81,22,13
81,23,3
81,24,34
81,25,23
81,26,36
81,27,13
81,28,29
81,29,42
81,30,39
81,31,71
82,0,6
82,1,2
82,2,2
82,3,12
82,3,12
82,6,3
82,7,7
82,8,8
82,9,4
82,9,4
82,10,22
82,10,22
82,11,20
82,11,20
82,12,204
82,12,204
82,13,82
82,13,82
82,14,58
82,14,58
82,15,97
82,16,86
82,17,26
82,18,34
82,19,91
82,20,9
82,21,151
82,22,36
82,23,2
82,24,4
82,25,29
82,26,5
82,27,6
82,28,13
82,29,28
82,30,69
82,31,10
82,31,10
83,0,16
83,0,16
83,1,4
83,1,4
83,2,2
83,2,2
83,4,6
83,4,6
83,5,2
83,5,2
83,6,1
83,8,6
83,8,6
83,9,28
83,9,28
83,10,13
83,11,10
83,12,84
83,13,37
83,14,74
83,14,74
83,15,226
83,16,107
83,17,46
83,18,44
83,19,177
83,20,71
83,21,24
83,22,129
83,23,13
83,24,2
83,26,4
83,26,4
83,28,142
83,28,142
83,29,152
83,29,152
83,30,86
83,30,86
84,0,2
84,1,1
84,2,3
84,3,12
84,4,4
84,6,2
84,6,2
84,7,6
84,7,6
84,8,2
84,8,2
84,9,43
84,10,9
84,11,43
84,12,105
84,13,30
84,14,38
84,14,38
84,15,108
84,16,339
84,17,131
84,18,105
84,19,44
84,20,4
84,21,6
84,22,131
84,23,31
84,24,9
84,25,17
84,26,10
84,26,10
85,0,3
85,2,5
85,3,9
85,4,2
85,7,12
85,8,3
85,9,16
85,10,77
85,11,194
85,12,210
85,13,87
85,14,48
85,14,48
85,15,46
85,15,46
85,16,144
85,17,82
85,18,30
85,19,27
85,20,28
85,22,3
85,23,130
85,24,36
85,25,102
85,25,102
85,26,2
85,26,2
86,1,6
86,2,8
86,3,1
86,4,57
86,5,12
86,6,3
86,7,5
86,8,9
86,9,15
86,10,95
86,11,78
86,12,210
86,13,74
86,14,52
86,14,52
86,15,54
86,15,54
86,16,121
86,17,84
86,17,84
86,18,26
86,18,26
86,19,30
86,19,30
86,20,93
86,21,12
86,22,16
86,23,55
86,24,47
86,25,18
86,25,18
87,0,1
87,1,1
87,2,4
87,3,1
87,4,126
87,5,132
87,6,61
87,7,2
87,8,102
87,9,26
87,10,45
87,11,54
87,12,42
87,13,173
87,14,66
87,15,114
87,15,114
87,16,127
87,17,58
87,17,58
87,18,53
87,19,22
87,19,22
87,20,117
87,21,43
87,22,12
87,23,38
87,24,66
87,24,66
87,25,68
87,25,68
87,26,20
87,26,20
88,1,3
88,2,9
88,3,3
88,4,323
88,5,124
88,6,51
88,7,120
88,8,246
88,9,55
88,10,69
88,11,196
88,12,115
88,13,121
88,14,113
88,15,66
88,15,66
88,16,152
88,16,152
88,17,110
88,17,110
88,18,138
88,19,30
88,19,30
88,20,102
88,20,102
88,21,145
88,22,16
88,23,45
88,24,33
88,25,69
88,26,152
88,26,152
89,0,2
89,1,1
89,2,5
89,3,10
89,4,68
89,5,28
89,6,12
89,7,90
89,8,426
89,9,110
89,10,11
89,11,298
89,12,211
89,13,303
89,14,261
89,15,82
89,16,39
89,17,142
89,18,131
89,19,102
89,20,56
89,20,56
89,21,102
89,22,44
89,23,39
89,24,63
89,25,43
90,0,2
90,2,3
90,4,68
90,5,62
90,6,12
90,7,52
90,8,190
90,9,93
90,10,3
90,11,39
90,12,62
90,13,183
90,14,240
90,15,87
90,16,190
90,17,73
90,18,38
90,19,75
90,20,46
90,20,46
90,21,52
90,21,52
90,22,25
90,23,147
90,24,274
90,24,274
90,25,10
90,25,10
91,0,3
91,1,2
91,2,4
91,4,17
91,5,29
91,6,134
91,7,168
91,8,26
91,9,20
91,10,5
91,11,10
91,12,40
91,13,60
91,14,128
91,15,90
91,16,231
91,17,22
