x,y,value
42,0,270
42,1,277
43,0,210
43,1,4
44,0,225
44,1,8
45,0,708
45,1,357
46,0,4
46,1,14
49,0,4
49,0,4
49,1,35
50,0,1
50,1,7
51,0,18
51,1,8
52,0,406
52,0,406
52,1,330
52,1,330
53,0,115
53,1,35
54,0,204
54,1,9
55,0,253
56,0,106
56,1,3
57,0,365
57,99,70
57,99,70
57,100,686
57,100,686
57,101,532
57,101,532
58,0,273
58,100,4228
58,100,4228
58,101,3535
58,102,336
58,102,336
58,111,70
58,111,70
58,112,756
58,112,756
58,113,378
58,113,378
58,114,392
58,114,392
58,115,70
58,115,70
58,116,28
58,116,28
59,0,98
59,1,21
59,100,588
59,100,588
59,101,5012
59,102,3640
59,102,3640
59,103,84
59,103,84
59,109,238
59,109,238
59,110,3332
59,110,3332
59,111,4158
59,111,4158
59,112,5397
59,113,2128
59,114,196
59,115,105
59,116,224
59,117,3038
59,117,3038
59,118,3304
59,118,3304
59,119,434
59,119,434
60,0,79
60,1,4
60,101,182
60,101,182
60,102,63
60,103,686
60,103,686
60,104,322
60,104,322
60,105,3290
60,105,3290
60,106,4382
60,106,4382
60,107,3458
60,107,3458
60,108,4242
60,108,4242
60,109,3353
60,110,4480
60,111,1092
60,112,3528
60,113,2520
60,114,203
60,115,84
60,116,497
60,117,3766
60,118,2618
60,119,1134
60,120,4900
60,120,4900
60,121,784
60,121,784
61,0,261
61,1,66
61,101,14
61,101,14
61,103,196
61,104,147
61,105,2905
61,106,3108
61,107,1974
61,108,875
61,109,147
61,110,14
61,111,21
61,112,14
61,113,56
61,114,238
61,115,21
61,116,196
61,117,2142
61,118,2415
61,119,847
61,120,3101
61,121,1974
61,122,210
61,122,210
61,123,28
61,123,28
61,124,10
61,124,10
62,0,244
62,1,73
62,102,252
62,103,224
62,104,21
62,105,350
62,106,3276
62,107,3570
62,108,1267
62,109,693
62,110,21
62,112,14
62,113,91
62,114,1575
62,115,1645
62,116,2492
62,117,861
62,118,5320
62,119,3108
62,120,497
62,121,77
62,122,2
62,122,2
62,122,112
62,122,112
62,123,132
62,123,132
62,123,70
62,123,70
62,124,166
62,124,166
63,0,109
63,1,120
63,100,14
63,100,14
