x,y,value
0,10,10
0,10,10
0,11,68
0,11,68
0,12,2
0,16,42
0,16,42
0,17,22
0,17,22
0,25,34
0,25,34
0,26,2
0,26,2
0,27,90
0,27,90
0,28,24
0,30,20
0,30,20
0,31,8
0,31,8
0,32,4
0,32,4
1,10,2
1,10,2
1,13,16
1,14,123
1,15,18
1,16,8
1,16,8
1,17,12
1,17,12
1,20,14
1,20,14
1,25,30
1,25,30
1,26,24
1,26,24
1,27,84
1,27,84
1,28,8
1,29,3
1,30,2
1,31,44
1,31,44
1,32,48
1,32,48
1,33,70
1,33,70
1,35,12
1,35,12
1,36,8
1,36,8
2,12,242
2,12,242
2,13,994
2,13,994
2,14,322
2,14,322
2,15,174
2,15,174
2,17,8
2,17,8
2,19,14
2,19,14
2,20,14
2,20,14
2,24,30
2,25,42
2,25,42
2,26,22
2,26,22
2,27,7
2,30,10
2,31,28
2,32,51
2,33,94
2,33,94
2,34,46
2,34,46
2,35,20
2,35,20
2,36,48
2,36,48
3,12,20
3,12,20
3,13,8
3,13,8
3,15,2
3,15,2
3,19,12
3,19,12
3,20,12
3,20,12
3,21,110
3,21,110
3,22,19
3,23,10
3,25,5
3,26,12
3,30,28
3,30,28
3,31,40
3,31,40
3,33,5
3,34,42
3,34,42
3,36,28
3,36,28
4,19,2
4,19,2
4,20,18
4,20,18
4,21,46
4,21,46
4,24,16
4,25,8
4,27,11
4,28,8
4,29,48
4,29,48
4,30,54
4,30,54
4,31,22
4,31,22
4,34,33
4,36,18
4,36,18
5,20,132
5,20,132
5,28,86
5,28,86
5,29,90
5,29,90
5,30,4
5,30,4
5,37,34
5,37,34
6,19,24
6,19,24
6,20,94
6,20,94
6,21,26
6,21,26
6,28,14
6,28,14
6,29,38
6,29,38
6,36,40
6,37,32
6,37,32
7,19,4
7,19,4
7,20,48
7,20,48
7,21,22
7,21,22
7,25,18
7,26,3
7,27,3
7,28,30
7,28,30
7,29,34
7,29,34
7,30,50
7,30,50
7,31,46
7,32,40
7,32,40
7,34,14
7,34,14
7,35,36
7,35,36
7,36,50
7,36,50
8,19,4
8,19,4
8,20,16
8,20,16
8,21,24
8,21,24
8,26,8
8,27,46
8,27,46
8,28,24
8,28,24
8,30,14
8,30,14
8,31,8
8,31,8
8,32,30
8,32,30
8,33,64
8,33,64
8,34,36
8,34,36
9,20,8
9,20,8
9,22,17
9,27,20
9,27,20
9,28,46
9,28,46
9,29,18
9,29,18
9,30,14
9,30,14
10,20,4
10,20,4
10,21,22
10,21,22
10,22,62
10,22,62
10,23,62
10,23,62
10,27,5
10,28,18
10,29,76
10,29,76
10,30,32
10,30,32
10,36,6
10,36,6
10,37,26
10,37,26
11,22,4
11,22,4
11,23,6
11,23,6
11,24,32
11,24,32
11,25,1
11,29,5
11,30,12
11,30,12
11,31,20
11,31,20
11,32,2
11,32,2
11,33,18
11,33,18
11,34,16
11,34,16
11,35,14
11,35,14
11,36,96
11,36,96
11,37,12
11,37,12
12,23,28
12,23,28
12,24,12
12,24,12
12,25,21
12,26,3
12,29,1
12,30,28
12,30,28
12,31,4
12,31,4
12,33,22
12,33,22
12,35,22
12,35,22
12,36,7
12,37,32
12,37,32
13,25,20
13,25,20
13,26,14
13,26,14
13,30,4
13,30,4
13,33,4
13,33,4
13,36,7
