x,y,value
27,125,4
27,125,4
28,126,18
29,123,12
29,123,12
29,124,8
30,123,1
30,126,2
31,123,22
31,124,8
31,127,12
33,115,2
33,115,2
33,116,3
33,118,2
33,120,16
33,126,2
34,120,112
34,121,56
34,124,2
34,127,1
35,113,5
35,118,44
35,120,2
35,125,2
35,126,2
36,121,4
36,124,4
36,127,80
37,110,16
37,110,16
37,111,12
37,111,12
37,113,4
37,120,1
37,121,24
37,122,17
37,124,31
37,126,2
37,127,2
38,110,36
38,111,6
38,112,164
38,113,46
38,114,14
38,116,2
38,117,3
38,120,25
38,122,6
38,126,1
38,127,18
39,109,2
39,109,2
39,110,8
39,111,2
39,112,99
39,116,4
39,117,149
39,118,58
39,119,12
39,120,12
39,121,55
39,124,289
39,125,76
39,127,118
40,109,10
40,110,24
40,111,6
40,112,2
40,118,3
40,119,4
40,120,19
40,121,12
40,122,139
40,124,12
40,125,2
40,126,16
41,109,26
41,110,23
41,115,11
41,116,5
41,117,2
41,118,12
41,119,169
41,120,68
41,121,8
41,122,18
41,123,32
41,124,40
41,125,14
41,126,681
41,127,15
42,107,26
42,111,4
42,113,154
42,114,108
42,115,2
42,116,2
42,120,19
42,121,2
42,125,40
42,126,20
42,127,4
43,106,16
43,109,2
43,110,102
43,112,2
43,113,219
43,114,68
43,115,87
43,118,2
43,119,109
43,120,430
43,121,338
43,122,8
43,124,38
43,127,1
44,103,3
44,107,2
44,109,26
44,110,10
44,111,6
44,112,343
44,113,23
44,114,54
44,115,997
44,117,246
44,118,149
44,120,268
44,121,166
44,122,84
44,123,4
44,126,21
44,127,59
45,108,6
45,109,4
45,110,8
45,112,746
45,113,56
45,114,4
45,115,67
45,116,1
45,121,14
45,123,76
45,127,74
46,107,2
46,108,386
46,109,31
46,110,766
46,111,60
46,112,36
46,113,6
46,114,1
46,115,3
46,116,225
46,117,4
46,118,122
46,119,2
46,120,48
46,121,80
46,125,42
46,126,4
46,127,41
47,103,93
47,104,14
47,108,16
47,109,2
47,110,160
47,111,357
47,112,16
47,114,2
47,115,134
47,117,6
47,118,28
47,120,33
47,121,4
47,123,32
47,124,15
47,126,38
48,102,120
48,102,120
48,103,215
48,104,51
48,105,341
48,106,10
48,107,32
48,108,471
48,109,207
48,110,271
48,111,4
48,112,66
48,113,4
48,114,10
48,115,72
48,121,14
48,123,204
48,124,135
48,125,16
48,126,6
48,127,50
49,104,33
49,105,84
49,106,8
49,107,12
49,108,115
49,109,4
49,110,48
49,111,12
49,112,251
