x,y,value
0,0,53
0,1,39
0,2,118
0,3,73
0,4,55
0,5,68
0,5,68
0,6,44
0,6,44
0,7,23
0,8,47
0,9,15
0,10,59
0,11,62
0,12,66
0,13,79
0,14,63
0,15,69
0,16,48
0,17,98
0,18,96
0,19,44
0,20,168
0,21,326
0,22,174
0,23,107
0,24,82
0,25,93
0,26,115
0,27,57
0,28,216
0,29,123
0,30,108
0,31,76
0,32,23
0,33,18
0,34,7
0,35,9
0,36,149
0,37,180
0,38,245
0,39,372
0,39,372
0,40,186
0,40,186
0,41,82
0,42,126
0,42,126
0,43,40
0,43,40
0,44,47
0,45,4
0,45,4
0,46,2
0,46,2
0,54,4
0,56,6
0,57,16
0,58,27
0,59,29
0,60,38
0,60,38
0,61,28
0,61,28
0,62,2
0,63,12
0,64,8
0,65,22
0,66,21
0,67,25
0,68,38
0,68,38
0,69,6
0,69,6
0,69,93
0,69,93
0,69,93
0,70,32
0,70,32
0,71,20
0,72,51
0,73,64
0,74,31
0,75,42
0,76,22
0,77,69
0,78,123
0,79,134
0,80,169
0,81,135
0,82,159
0,83,76
0,84,80
0,85,74
0,86,72
0,87,127
0,88,23
0,89,260
0,90,76
0,91,44
0,92,128
0,93,58
0,94,217
0,95,122
0,96,34
0,97,91
0,98,8
0,98,8
0,99,214
0,99,214
0,100,162
0,101,214
0,102,42
0,103,16
0,104,17
0,105,62
0,106,383
0,107,403
0,108,353
0,109,23
0,110,50
0,111,887
0,112,581
0,113,709
0,114,1221
0,115,1129
0,116,670
0,117,834
0,118,537
0,119,284
0,120,690
0,121,139
0,122,67
0,123,85
0,124,82
0,125,220
0,126,124
0,127,108
1,0,8
1,1,79
1,2,95
1,3,39
1,4,43
1,5,60
1,5,60
1,6,62
1,6,62
1,7,37
1,8,31
1,9,36
1,10,40
1,11,75
1,12,43
1,13,131
1,14,72
1,15,17
1,16,147
1,17,49
1,18,77
1,19,100
1,20,126
1,21,276
1,22,748
1,23,293
1,24,110
1,25,65
1,26,18
1,27,53
1,28,59
1,29,148
1,30,95
1,31,52
1,32,36
1,33,19
1,35,67
1,36,259
1,37,180
1,38,71
1,39,148
1,39,148
1,40,40
1,40,40
1,41,72
1,41,72
1,42,56
1,42,56
1,43,30
1,43,30
1,44,126
1,44,126
1,45,4
1,45,4
1,46,25
1,47,1
1,48,1
1,50,1
1,55,5
1,56,10
1,57,50
1,58,69
1,59,35
1,60,64
1,60,64
1,62,6
1,62,6
1,63,12
1,63,12
1,64,36
1,64,36
1,65,28
1,65,28
1,66,40
1,66,40
1,67,34
1,67,34
1,68,50
1,68,50
1,69,40
1,69,40
1,69,18
1,69,18
1,70,10
1,71,24
1,72,35
1,73,28
1,74,63
1,75,37
1,76,29
1,77,23
1,78,48
1,79,108
1,80,189
1,81,99
1,82,68
1,83,63
1,84,119
1,85,102
1,86,85
1,87,62
1,88,61
1,89,146
1,90,89
1,91,158
1,92,21
1,93,22
1,94,132
1,95,47
1,96,11
1,97,112
1,98,128
1,100,100
1,101,175
1,102,34
1,103,18
1,104,288
1,105,401
1,106,299
1,107,57
1,108,102
1,109,283
1,110,362
1,111,104
1,112,238
1,113,374
1,114,574
1,115,755
1,116,939
1,117,725
1,118,761
1,119,438
1,120,460
1,121,324
1,122,92
1,123,97
1,124,65
1,125,80
1,126,80
1,127,142
2,0,82
2,1,73
2,2,31
2,3,30
2,4,18
2,5,24
2,5,24
2,7,18
2,8,22
2,9,133
2,10,35
2,11,29
2,12,93
2,13,30
2,14,51
2,15,49
2,16,81
2,17,160
2,18,23
2,19,78
2,20,119
2,21,248
2,22,135
2,23,107
2,24,63
2,25,53
2,26,73
2,27,59
2,28,64
2,29,78
2,30,92
2,31,93
2,32,53
2,33,16
2,34,3
2,35,616
2,36,342
2,37,165
2,38,100
2,38,100
2,39,230
2,39,230
2,40,80
2,41,66
2,42,59
2,43,23
2,44,41
2,45,8
2,46,12
2,51,11
