x,y,value
111,0,2
112,0,1
114,2,4
114,4,2
114,5,2
115,4,1
115,6,1
116,0,4
116,3,5
116,4,3
116,5,2
117,2,4
117,3,6
117,4,11
117,5,799
117,6,7
118,2,4
118,3,4
118,4,6
118,5,74
118,6,5
119,0,6
119,1,1
119,2,5
119,3,7
119,4,2
119,5,10
119,6,1
119,7,1
119,8,2
120,0,6
120,1,3
120,2,1
120,3,1
120,4,2
120,5,9
120,6,5
120,7,2
120,8,2
121,0,5
121,1,2
121,4,6
121,5,6
121,6,6
121,7,1
121,8,6
121,9,1
121,10,1
122,0,2
122,1,2
122,2,2
122,3,8
122,4,6
122,5,22
122,6,12
122,7,2
122,8,6
122,9,3
122,10,2
123,0,2
123,1,3
123,2,1
123,3,1
123,4,3
123,5,32
123,6,17
123,7,8
123,8,1
123,9,11
123,10,4
123,14,4
124,0,2
124,1,3
124,4,1
124,5,9
124,6,42
124,7,87
124,13,1
124,14,2
124,15,4
124,16,20
124,17,31
125,0,5
125,1,2
125,3,1
125,4,2
125,5,4
125,6,229
125,7,514
125,8,1
125,13,2
125,14,3
125,15,11
125,16,949
125,17,12
126,0,3
126,1,5
126,2,11
126,3,1
126,4,2
126,5,3
126,6,1
126,9,1
126,12,1
126,13,9
126,14,3
126,15,7
126,16,24
126,17,4
127,0,9
127,1,6
127,2,7
127,3,2
127,4,1
127,5,2
127,6,5
127,12,2
127,14,6
127,15,8
127,16,11
127,17,10
127,45,4
127,46,12
