x,y,value
0,123,12
0,123,12
0,124,1138
0,124,1138
0,125,734
0,126,487
0,127,55
1,124,1222
1,124,1222
1,125,677
1,126,600
1,127,126
2,124,182
2,124,182
2,125,1174
2,125,1174
2,126,647
2,127,313
3,125,722
3,125,722
3,126,504
3,127,446
4,124,38
4,124,38
4,125,1474
4,125,1474
4,126,544
4,127,464
5,124,4
5,124,4
5,125,276
5,125,276
5,126,102
5,126,102
5,127,390
6,126,162
6,126,162
6,127,738
6,127,738
7,127,324
7,127,324
112,109,6
112,109,6
112,110,8
112,110,8
112,111,20
112,111,20
112,112,84
112,112,84
112,114,4
112,114,4
112,115,6
112,115,6
113,109,21
113,110,38
113,111,22
113,112,31
113,113,26
113,114,46
113,115,9
113,116,2
113,116,2
114,108,8
114,108,8
114,109,23
114,110,40
114,111,12
114,112,36
114,113,52
114,114,125
114,115,86
114,115,86
114,116,10
114,116,10
115,109,42
115,109,42
115,110,55
115,111,49
115,112,48
115,113,107
115,114,124
115,115,102
115,115,102
115,116,250
115,116,250
116,109,22
116,109,22
116,110,62
116,110,62
116,111,36
116,112,53
116,113,244
116,114,80
116,115,30
116,116,18
116,116,18
116,122,2
116,122,2
117,111,146
117,111,146
117,112,20
117,113,76
117,114,8
117,115,13
117,116,10
117,117,16
117,117,16
117,118,6
117,118,6
117,119,2
117,119,2
118,111,100
118,111,100
118,112,40
118,113,153
118,114,78
118,115,154
118,115,154
118,116,38
118,116,38
119,110,2
119,110,2
119,111,140
119,111,140
119,112,78
119,113,84
119,114,154
119,115,264
119,115,264
120,110,48
120,110,48
120,111,17
120,112,132
120,112,132
120,113,152
120,113,152
120,114,74
120,114,74
120,115,72
120,115,72
121,109,10
121,109,10
121,110,78
121,110,78
121,111,78
121,111,78
121,112,2
121,112,2
122,108,42
122,108,42
122,109,100
122,109,100
122,110,58
122,110,58
123,107,26
123,107,26
123,108,58
123,108,58
123,109,162
123,109,162
123,110,4
123,110,4
124,107,20
124,107,20
124,108,32
124,109,50
124,109,50
125,106,8
125,106,8
125,107,18
125,108,29
125,109,20
125,109,20
126,106,6
126,106,6
126,107,13
126,108,64
126,109,50
126,109,50
127,106,20
127,106,20
127,107,29
127,108,45
127,109,25
127,110,6
127,110,6
