x,y,value
69,56,196
69,57,1288
70,56,2884
70,57,1122
70,58,4
71,56,988
71,57,817
72,56,184
72,57,84
73,54,4
74,31,4
74,32,876
74,52,1388
74,54,4
75,31,8
75,51,8
75,52,32
76,50,52
76,51,36
77,49,12
78,49,16
79,31,596
79,49,1
80,30,393
80,31,2201
80,32,572
80,47,252
80,48,420
80,49,1440
80,52,12
81,30,1915
81,31,374
81,32,376
81,47,131
81,48,3581
81,49,4628
81,50,756
81,51,794
81,52,1635
81,53,1815
81,54,56
82,29,524
82,30,2825
82,31,635
82,32,348
82,47,1410
82,48,300
82,49,973
82,50,185
82,51,114
82,52,167
82,53,898
82,54,5070
82,55,2408
82,56,2916
82,57,1320
82,58,16
83,28,4
83,29,1197
83,30,320
83,31,425
83,32,268
83,47,4132
83,48,3365
83,49,133
83,50,174
83,51,649
83,52,679
83,53,431
83,54,161
83,55,1907
83,56,118
83,57,3741
83,58,2392
84,28,1239
84,29,595
84,30,163
84,31,415
84,32,476
84,47,12
84,48,2353
84,49,136
84,50,136
84,51,105
84,52,161
84,53,113
84,54,322
84,55,1051
84,56,125
84,57,243
84,58,491
84,59,472
85,28,4632
85,29,6266
85,30,405
85,31,197
85,32,189
85,42,180
85,43,292
85,47,404
85,48,1228
85,49,930
85,50,137
85,51,185
85,52,91
85,53,121
85,54,105
85,55,117
85,56,571
85,57,181
85,58,207
85,59,6788
85,60,332
86,27,44
86,28,8283
86,29,2455
86,30,415
86,31,278
86,32,76
86,37,12
86,42,868
86,43,8184
86,44,8
86,46,100
86,47,851
86,48,355
86,49,919
86,50,169
86,51,661
86,52,620
86,53,149
86,54,235
86,55,126
86,56,179
86,57,219
86,58,797
86,59,2580
86,60,924
87,26,40
87,27,1247
87,28,1141
87,29,2435
87,30,258
87,31,416
87,32,292
87,37,616
87,38,209
87,39,305
87,40,720
87,42,906
87,43,1240
87,44,32
87,45,268
87,47,559
87,48,1735
87,49,1622
87,50,144
87,51,1502
87,52,2257
87,53,173
87,54,685
87,55,186
87,56,139
87,57,337
87,58,1620
87,59,926
87,60,24
88,25,192
88,26,2434
88,27,324
88,28,336
88,29,2662
88,30,427
88,31,202
88,32,500
88,38,244
88,39,527
88,40,291
88,41,1049
88,42,180
88,43,982
88,44,2432
88,45,4041
88,46,164
88,47,1092
88,48,1607
88,49,127
88,50,212
88,51,215
88,52,212
88,53,131
88,54,157
88,55,232
88,56,399
88,57,356
88,58,211
88,59,1949
88,60,36
89,15,3028
89,16,6724
89,17,8
89,23,136
89,24,400
89,25,1984
89,26,1509
89,27,159
89,28,288
89,29,258
89,30,169
89,31,188
89,32,118
89,39,3348
89,40,4470
89,41,734
89,42,214
89,43,3156
89,44,24
89,45,264
89,46,296
89,47,1424
