x,y,value
0,0,924
0,1,1209
0,2,80
0,3,2
0,4,9
0,5,84
0,6,119
0,8,37
0,9,33
0,10,8
0,11,34
0,12,5
0,13,126
0,13,126
0,15,4
0,15,4
0,17,7
0,21,4
0,22,140
0,23,157
0,25,63
0,26,135
0,27,29
0,28,115
0,29,21
0,33,5
0,34,127
0,35,245
0,36,36
0,37,36
0,38,59
0,39,57
0,40,19
0,41,22
0,42,46
0,43,33
0,44,3
0,45,7
0,46,25
0,47,34
0,48,165
0,50,10
0,51,79
0,52,68
0,54,34
0,55,107
0,56,18
0,57,136
0,58,154
0,59,70
0,60,77
0,61,12
0,62,26
0,63,20
0,64,184
0,66,4
0,67,3
0,68,37
0,69,95
0,70,1
0,72,2
0,73,5
0,75,139
0,76,101
0,77,15
0,78,8
0,79,260
0,80,554
0,80,554
0,81,580
0,81,580
0,82,592
0,84,1
0,85,20
0,86,12
0,87,1
0,88,635
0,89,140
0,91,37
0,92,5
0,93,14
0,93,14
0,94,2
0,94,2
1,0,244
1,1,305
1,2,52
1,3,69
1,5,20
1,6,165
1,7,23
1,9,2
1,10,37
1,11,47
1,12,94
1,12,94
1,13,6
1,13,6
1,14,106
1,15,76
1,17,15
1,18,2
1,19,22
1,21,23
1,22,55
1,23,45
1,24,93
1,25,16
1,26,44
1,27,98
1,28,14
1,29,41
1,33,83
1,34,166
1,35,44
1,36,33
1,37,48
1,38,32
1,39,36
1,40,27
1,41,63
1,42,64
1,43,160
1,44,25
1,45,35
1,46,19
1,47,25
1,48,2
1,49,1
1,50,124
1,51,38
1,52,8
1,53,18
1,54,30
1,58,121
1,59,26
1,60,8
1,61,13
1,62,54
1,63,13
1,64,2
1,67,89
1,68,56
1,69,3
1,72,4
1,73,320
1,74,495
1,75,1
1,76,3
1,77,17
1,78,19
1,79,75
1,80,1786
1,80,1786
1,81,316
1,82,37
1,83,1
1,84,4
1,85,345
1,86,1
1,87,184
1,88,452
1,89,3
1,90,107
1,91,24
1,92,166
1,93,2
1,94,7
1,95,4
1,95,4
1,96,4
1,96,4
2,1,96
2,2,10
2,3,1
2,4,17
2,5,19
2,6,113
2,7,213
2,8,1
2,9,93
2,11,41
2,12,84
2,12,84
2,13,4
2,13,4
2,14,15
2,15,116
2,16,147
2,17,8
2,18,15
2,19,13
2,20,112
2,21,26
2,22,61
2,23,49
2,24,57
2,25,47
2,26,45
2,27,18
2,28,37
2,29,7
2,30,4
2,31,39
2,32,37
2,33,61
2,34,32
2,35,18
2,36,16
2,37,38
2,38,87
2,39,31
2,40,65
2,41,25
2,42,3
2,43,51
2,45,165
2,46,19
2,47,46
2,50,1
2,51,1
2,53,50
2,54,14
2,56,15
2,57,14
2,58,33
2,59,8
2,60,1
2,62,3
2,63,8
2,64,3
2,65,20
2,66,56
2,67,121
2,72,12
2,73,21
2,74,53
2,76,78
2,77,4
2,77,4
2,78,310
2,78,310
2,79,372
2,79,372
2,80,996
2,80,996
2,81,5
2,82,89
2,83,7
2,84,4
2,85,291
2,86,145
2,87,950
2,88,35
2,89,181
2,90,270
2,91,440
2,92,38
2,93,19
2,94,6
2,95,3
2,96,34
2,97,372
2,97,372
2,98,2162
2,98,2162
2,99,116
2,99,116
3,2,1
3,3,66
3,4,224
3,6,18
3,8,14
3,9,77
3,11,46
3,11,46
3,12,64
3,12,64
3,13,6
3,14,56
3,15,74
3,16,122
3,17,43
3,18,62
3,19,94
3,20,73
3,22,32
3,23,84
3,24,134
3,26,19
3,27,14
3,28,18
3,29,21
3,30,75
3,31,151
3,32,31
3,33,50
3,34,24
3,35,27
3,36,14
3,37,31
3,38,32
3,39,16
3,40,51
3,41,10
3,42,29
3,43,87
3,44,2
3,45,3
3,46,1
3,47,9
3,48,104
3,49,4
3,50,14
3,51,166
3,52,9
3,53,34
3,55,1
3,56,19
