x,y,value
0,2,243
0,3,15
0,6,1
0,7,436
0,8,4
0,12,3
0,13,6
0,15,1
0,16,1
0,17,2
0,18,2
0,20,31
0,21,773
0,22,3
0,24,8
0,26,316
0,27,9
0,29,1
0,32,1
0,34,2
0,35,698
0,36,5
0,37,1
0,38,3
0,39,2
0,40,2
0,41,1
0,42,1
0,46,2
0,49,5
0,51,5
0,52,12
0,54,5
0,55,10
0,57,2
0,58,4
0,59,3
0,62,3
0,63,385
0,64,7
0,65,5
0,66,7
0,67,1
0,68,45
0,69,705
0,71,412
0,72,2
0,74,1
0,76,3
0,77,89
0,78,122
0,79,26
0,80,46
0,81,1
0,83,111
0,84,621
0,85,12
1,3,2
1,6,1
1,9,1
1,11,1
1,12,4
1,14,41
1,15,5
1,16,116
1,17,20
1,18,6
1,20,1
1,22,1
1,23,2
1,25,5
1,26,19
1,28,3
1,29,8
1,31,3
1,32,1
1,33,509
1,34,13
1,35,49
1,36,1
1,37,2
1,40,249
1,41,101
1,46,427
1,47,1
1,49,3
1,50,2
1,51,3
1,52,1
1,54,74
1,55,6
1,56,588
1,57,178
1,58,9
1,59,249
1,61,33
1,62,5
1,63,2
1,64,90
1,65,862
1,66,4
1,67,335
1,68,143
1,69,5
1,70,4
1,71,23
1,74,1
1,76,91
1,77,1889
1,78,24
1,79,16
1,80,30
1,81,10
1,82,6
1,83,22
1,84,72
1,85,88
2,6,1
2,9,3
2,12,1
2,13,1
2,14,318
2,15,2
2,16,1
2,17,4
2,18,1
2,19,8
2,20,279
2,21,2
2,22,39
2,23,21
2,24,506
2,25,2
2,26,295
2,27,103
2,28,9
2,29,7
2,30,1
2,31,710
2,32,7
2,33,95
2,36,2
2,38,367
2,46,5
2,47,2
2,49,1
2,51,221
2,55,5
2,56,551
2,57,152
2,58,7
2,59,5
2,61,26
2,62,3
2,63,1
2,64,1
2,65,598
2,66,104
2,67,29
2,68,12
2,69,2
2,70,1
2,71,13
2,76,43
2,77,27
2,80,15
2,81,135
2,82,42
2,83,45
2,84,12
2,85,21
3,1,20
3,2,109
3,3,3
3,4,2
3,6,4
3,7,155
3,16,2
3,17,10
3,18,1
3,19,4
3,20,4
3,24,2
3,26,56
3,27,1163
3,28,33
3,29,7
3,30,10
3,31,13
3,35,6
3,36,9
3,37,5
3,41,3
3,43,1
3,44,164
3,47,1
3,50,1
3,54,10
3,55,88
3,56,6
3,57,3
3,58,4
3,59,30
3,60,41
3,62,4
3,63,68
3,64,362
3,65,4
3,66,31
3,67,62
3,69,4
3,70,5
3,71,3
3,74,1
3,75,6
3,76,5
3,78,1
3,79,1
3,80,5
3,81,953
3,82,893
3,83,72
3,84,72
3,85,8
4,0,1
4,1,5
4,2,214
4,3,368
4,4,27
4,7,1
4,9,1
4,11,2
4,12,211
4,15,5
4,16,1
4,17,1
4,18,325
4,19,1
4,23,5
4,24,10
4,25,86
4,26,39
4,27,1
4,30,4
4,32,1
4,33,7
4,34,901
4,35,13
4,36,3
4,38,1
4,40,9
4,41,7
4,54,1
4,55,215
4,56,7
4,57,5
4,58,3
4,59,126
4,60,6
4,62,5
4,63,6
4,64,25
4,65,24
4,66,32
4,67,340
4,68,44
4,69,6
4,70,11
4,71,13
4,72,17
4,73,3
4,74,5
4,75,1
4,76,1
4,77,5
4,78,2
4,79,2
4,80,105
4,81,1810
4,82,406
4,83,72
5,0,1
5,3,1
5,4,1
5,5,4
5,8,2
5,9,1
5,10,2
5,12,2
5,13,2
5,15,44
5,16,306
5,17,1
5,18,2
5,21,6
5,22,14
5,23,181
5,24,8
5,25,174
5,26,21
5,27,1
5,30,1
5,32,8
5,33,2
5,34,1
5,35,2
5,36,2
5,37,1
5,40,583
5,41,27
5,43,1
5,48,138
5,52,2
5,53,3
5,54,21
5,55,28
5,56,2
5,57,1
5,58,5
5,59,8
5,60,4
5,61,68
5,62,26
5,63,885
5,64,22
5,69,16
5,70,33
5,71,8
5,72,9
5,73,1
5,74,7
5,75,1
5,76,12
5,77,15
5,78,3
5,79,19
5,80,23
5,81,71
5,82,75
5,83,4
6,3,1
6,4,2
6,7,2
6,8,1
6,9,2
6,10,368
6,11,1
6,13,2
6,14,3
6,16,1
6,17,1
6,19,2
6,20,16
6,21,8
6,22,535
6,23,2
6,25,15
6,26,588
6,28,1
6,31,6
6,32,472
6,33,6
6,34,1
6,35,1
6,38,2
6,39,22
6,40,17
6,41,8
6,42,2
6,46,8
6,49,4
6,53,7
6,54,243
6,55,5
6,58,1
6,61,1
6,62,3
6,70,16
6,71,37
6,72,12
6,73,6
6,74,1
6,75,3
6,76,28
6,77,1738
6,78,31
6,79,5
6,80,16
6,81,4
7,1,1
7,2,11
7,4,9
7,6,2
7,7,1
7,8,4
7,12,8
7,13,383
7,14,1
7,15,1
7,16,1
7,18,11
7,19,11
7,20,7
7,21,1
7,22,1
7,24,4
7,25,35
7,26,172
7,27,6
7,30,41
7,31,23
7,32,151
7,33,692
7,34,15
7,35,6
7,36,1
7,38,3
7,39,35
7,40,3
7,41,1
7,45,4
7,46,76
7,48,1
7,49,1
7,52,4
7,53,4
7,54,14
7,55,414
7,56,2
7,57,241
7,58,1
7,61,1
7,63,1
7,71,1
7,72,3
7,73,5
7,74,4
7,75,8
7,76,55
7,77,1125
7,78,16
7,79,4
7,80,12
8,0,6
8,1,273
8,2,6
8,3,5
8,5,2
8,8,1
8,9,2
8,10,2
8,12,5
8,13,17
8,17,2
8,18,212
8,20,3
8,21,298
8,22,1
8,23,5
8,24,4
8,25,80
8,26,288
8,27,69
8,28,3
8,30,16
8,31,289
8,33,9
8,34,6
8,35,5
8,36,4
8,37,1
8,38,2
8,39,45
8,40,2
8,41,3
8,43,1
8,44,216
8,50,6
8,51,1
8,52,2
8,53,397
8,54,333
8,55,11
8,56,2
8,57,189
8,58,464
8,59,1
8,62,1
8,72,32
8,73,10
8,74,5
8,75,8
8,76,72
8,77,630
8,78,24
9,0,7
9,1,207
9,2,2
9,3,5
9,4,25
9,5,4
9,6,1
9,7,3
9,8,3
9,9,1
9,10,2
9,11,1
9,13,4
9,15,1
9,16,5
9,17,388
9,18,2
9,19,229
9,21,1
9,22,12
