x,y,value
105,26,16
105,27,124
105,29,4
105,30,4
106,24,24
106,25,807
106,26,100
106,27,594
106,29,119
106,30,166
106,39,682
106,40,107
107,24,484
107,25,2704
107,26,563
107,27,12
107,28,287
107,29,603
107,30,429
107,39,250
107,40,192
108,24,529
108,25,1596
108,26,960
108,27,1633
108,28,427
108,29,366
108,30,64
108,39,605
108,40,128
109,17,4
109,18,625
109,19,632
109,20,4
109,23,901
109,24,1155
109,25,243
109,26,91
109,27,270
109,28,483
109,29,710
109,30,287
109,31,912
109,39,561
109,40,469
110,17,251
110,18,560
110,19,728
110,20,702
110,21,739
110,23,1310
110,24,183
110,25,75
110,26,118
110,27,306
110,28,192
110,29,445
110,30,774
110,31,595
110,32,438
110,39,193
110,40,783
110,41,398
110,42,64
111,18,152
111,19,529
111,20,460
111,21,428
111,22,540
111,23,2312
111,24,534
111,25,302
111,26,1207
111,27,610
111,28,523
111,29,45
111,30,310
111,31,1184
111,32,1096
111,37,357
111,38,705
111,39,150
111,40,79
111,41,904
111,42,891
111,43,148
111,44,136
112,21,4
112,22,152
112,24,1216
112,25,408
112,26,562
112,27,608
112,28,540
112,29,30
112,30,10
112,31,99
112,32,554
112,33,294
112,35,806
112,36,289
112,37,721
112,38,28
112,39,17
112,40,28
112,41,197
112,42,210
112,43,589
112,44,79
113,24,20
113,25,1141
113,26,1192
113,27,1405
113,28,971
113,29,588
113,30,158
113,31,92
113,32,34
113,33,537
113,34,691
113,35,652
113,36,645
113,37,242
113,38,530
113,39,172
113,40,19
113,41,17
113,42,2154
113,43,73
113,44,172
114,23,282
114,24,448
114,25,8841
114,26,4403
114,27,902
114,28,760
114,29,329
114,30,289
114,31,721
114,32,69
114,33,703
114,34,20
114,36,11
114,37,424
114,38,1403
114,39,922
114,40,20
114,41,231
114,42,6428
114,43,400
115,22,1
115,23,24
115,24,24
115,25,795
115,26,1313
115,27,423
115,28,454
115,29,594
115,30,161
115,31,345
115,32,672
115,33,1890
115,34,8
115,37,4
115,38,1999
115,39,1572
115,40,95
115,41,211
115,42,1334
115,43,98
116,25,935
116,26,1512
116,27,1199
116,28,389
116,29,392
116,30,641
116,31,771
116,32,689
116,33,879
116,34,2142
116,38,611
116,39,357
116,40,495
116,41,1247
116,42,654
117,25,376
117,26,284
117,27,2165
117,28,350
117,29,860
117,30,1025
117,31,597
117,32,846
117,33,327
117,34,1487
117,38,12
117,39,529
117,40,1310
117,41,305
117,43,1
118,24,1
118,26,4
118,27,88
118,28,1553
118,29,797
118,30,723
118,31,51
118,32,112
118,33,434
118,34,1286
118,35,360
118,38,52
118,39,324
118,40,341
118,41,2
118,42,31
118,43,439
118,44,316
119,28,149
119,29,1486
119,30,1208
119,31,1095
119,32,1128
119,33,3750
119,34,2523
119,35,133
119,38,3
119,40,8
119,42,12
119,43,421
119,44,263
119,50,120
120,29,224
120,30,496
120,31,1411
120,32,1556
120,33,250
120,34,1283
120,35,1532
120,36,2272
120,42,41
120,43,632
120,44,455
120,45,1
120,50,140
121,31,172
121,32,1334
121,33,180
121,34,1287
121,35,1342
121,36,1563
121,38,6
121,40,16
121,42,85
121,43,219
121,44,606
121,45,239
121,48,665
121,49,655
122,31,172
122,32,498
122,33,168
122,34,2575
122,35,2672
122,36,545
122,37,1
122,40,32
122,41,516
122,42,1762
122,43,256
122,44,977
122,45,360
122,46,593
122,47,791
122,48,439
122,49,224
123,33,112
123,34,981
123,35,52
123,36,308
123,37,16
123,39,1353
123,40,1130
123,41,2033
123,42,993
123,43,7335
123,44,156
123,45,514
123,46,320
123,47,113
123,48,95
123,49,961
123,50,584
124,17,708
124,18,28
124,34,24
124,35,3000
124,36,790
124,37,662
124,38,1067
124,39,640
124,40,475
124,41,507
124,42,410
124,43,1219
124,44,887
124,45,857
124,46,59
124,48,161
124,49,118
124,50,827
124,51,608
124,52,1
125,17,254
125,34,956
125,35,1220
125,36,1138
125,37,504
125,38,877
125,39,358
125,40,566
125,41,106
125,42,147
125,43,1082
125,44,944
125,45,488
125,46,22
125,47,231
125,48,123
125,49,3
125,50,365
125,51,897
125,52,896
126,32,4
126,33,4
126,34,1553
126,35,590
126,36,418
126,37,870
126,38,170
126,39,29
126,40,73
126,41,461
126,42,288
126,43,471
126,44,555
126,45,244
126,46,146
126,47,33
126,49,254
126,50,275
126,51,254
126,52,1302
126,53,397
126,54,140
127,31,385
127,32,1398
127,33,956
127,34,99
127,35,472
127,36,22
127,37,232
127,38,1683
127,39,250
127,40,164
127,41,154
127,42,366
127,43,474
127,44,631
127,45,26
127,46,69
127,47,237
127,49,207
127,50,941
127,51,527
127,52,26
127,53,3495
127,54,116
