x,y,value
2,49,392
2,50,192
3,48,2600
3,49,3463
3,50,4457
4,48,2319
4,49,3450
4,50,312
4,75,440
5,48,672
5,49,1244
8,74,1128
8,75,16
9,74,4969
9,75,376
9,76,120
10,22,3
10,74,272
10,76,1
11,70,912
11,71,6676
11,72,3092
11,73,232
11,74,400
11,75,9
11,76,4
12,68,40
12,69,3619
12,70,8713
12,71,4488
12,72,6434
12,73,2822
12,74,3294
12,75,3166
12,76,3739
12,77,36
13,68,7344
13,69,2357
13,70,1196
13,71,960
13,72,1159
13,73,106
13,74,1630
13,75,1702
13,76,3579
13,77,5977
14,21,300
14,67,1416
14,68,9452
14,69,1502
14,70,362
14,71,274
14,72,59
14,73,123
14,74,180
14,75,530
14,76,1638
14,77,6473
14,78,308
15,21,4043
15,66,768
15,67,1823
15,68,475
15,69,353
15,70,379
15,71,216
15,72,126
15,73,154
15,74,137
15,75,1097
15,76,847
15,77,958
15,78,3280
16,21,2818
16,66,3587
16,67,2223
16,68,578
16,69,348
16,70,288
16,71,275
16,72,318
16,73,138
16,74,212
16,75,177
16,76,1187
16,77,259
16,78,1227
16,79,1076
16,80,3474
17,67,9282
17,68,1880
17,69,3631
17,70,219
17,71,359
17,72,2990
17,73,508
17,74,190
17,75,333
17,76,299
17,77,607
17,78,1498
17,79,597
17,80,140
18,67,6266
18,68,980
18,69,1460
18,70,522
18,71,587
18,72,887
18,73,846
18,74,1569
18,75,487
18,76,370
18,77,4034
18,78,180
19,67,2891
19,68,763
19,69,1132
19,70,3402
19,71,1660
19,72,736
19,73,314
19,74,1056
19,75,448
19,76,2979
19,77,6068
20,29,1451
20,66,148
20,67,4464
20,68,1045
20,69,441
20,70,945
20,71,446
20,72,346
20,73,489
20,74,538
20,75,1646
20,76,4384
20,77,8827
21,65,880
21,66,1071
21,67,1243
21,68,794
21,69,2965
21,70,1453
21,71,908
21,72,709
21,73,159
21,74,523
21,75,642
21,76,1955
21,77,6226
21,78,1668
22,65,3403
22,66,1732
22,67,693
22,68,215
22,69,327
22,70,392
22,71,775
22,72,396
22,73,166
22,74,459
22,75,648
22,76,774
22,77,1936
22,78,6077
22,79,8625
22,80,6784
23,65,2715
23,66,1711
23,67,405
23,68,509
23,69,1658
23,70,189
23,71,213
23,72,193
23,73,204
23,74,962
23,75,322
23,76,366
23,77,4302
23,78,2355
23,79,655
23,80,17078
23,91,8
23,92,2267
24,65,2170
24,66,346
24,67,632
24,68,473
24,69,296
24,70,675
24,71,174
24,72,172
24,73,584
24,74,198
24,75,1323
24,76,1677
24,77,807
24,78,2364
24,79,5210
24,80,11817
24,92,1268
25,64,1309
25,65,1027
25,66,551
25,67,1261
25,68,605
25,69,1455
25,70,918
25,71,343
25,72,289
25,73,186
25,74,164
25,75,265
25,76,758
25,77,3928
25,78,2158
25,79,1502
25,80,6146
25,81,3205
26,63,799
26,64,2129
26,65,2330
26,66,623
26,67,1122
26,68,1172
26,69,1329
26,70,1147
26,71,635
26,72,2162
26,73,345
26,74,211
26,75,196
26,76,1877
26,77,2274
26,78,10190
26,79,6536
26,80,6319
26,81,11861
27,62,27
27,63,968
27,64,163
27,65,260
27,66,375
27,67,1096
27,68,167
27,69,185
27,70,160
27,71,88
27,72,565
27,73,113
27,74,156
27,75,214
27,76,796
27,77,1520
27,78,4054
27,79,8953
27,80,3781
27,81,2176
28,62,942
28,63,672
28,64,965
28,65,138
28,66,511
28,67,455
28,68,482
28,69,552
28,70,414
28,71,160
28,72,61
28,73,52
28,74,384
28,75,1214
28,76,489
28,77,2523
28,78,3547
28,79,3716
29,61,1920
29,62,1456
29,63,257
29,64,383
29,65,188
29,66,1265
29,67,971
29,68,1353
29,69,237
29,70,1377
29,71,358
29,72,57
29,73,567
29,74,1302
29,75,850
29,76,3009
29,77,3865
29,78,4580
29,79,3017
30,61,4083
30,62,605
30,63,1021
30,64,1306
30,65,399
30,66,498
30,67,148
30,68,1072
30,69,442
30,70,114
30,71,233
30,72,103
30,73,321
30,74,603
30,75,924
30,76,413
30,77,2393
30,78,9866
30,79,3518
31,61,3482
31,62,1394
31,63,2435
31,64,1751
31,65,750
31,66,825
31,67,138
31,68,242
31,69,283
31,70,207
31,71,710
31,72,288
31,73,758
31,74,947
31,75,755
31,76,416
31,77,7284
31,78,228
32,60,7427
32,61,3680
32,62,1797
32,63,1449
32,64,1351
32,65,300
32,66,574
32,67,261
32,68,1251
32,69,2310
32,70,575
32,71,1432
32,72,716
32,73,338
32,74,488
32,75,412
32,76,3098
32,77,7608
33,59,133
33,60,2337
33,61,2655
33,62,2969
33,63,1293
33,64,754
33,65,359
33,66,1994
33,67,1188
33,68,1247
33,69,1050
33,70,407
33,71,248
33,72,349
33,73,226
33,74,528
33,75,1584
33,76,7155
33,77,20
34,58,1560
34,59,1162
34,60,546
34,61,743
34,62,977
34,63,2208
34,64,1947
34,65,1112
34,66,1552
34,67,1693
34,68,2658
34,69,391
34,70,537
34,71,462
34,72,1478
34,73,768
34,74,325
34,75,728
34,76,2765
35,58,455
35,59,2394
35,60,794
35,61,1268
35,62,1235
35,63,762
35,64,1448
35,65,461
35,66,331
35,67,1102
35,68,1942
35,69,414
35,70,933
35,71,801
35,72,155
35,73,179
35,74,587
35,75,1224
35,76,2071
36,58,2607
36,59,231
36,60,554
36,61,1181
36,62,1404
36,63,2875
36,64,993
36,65,599
36,66,161
36,67,196
36,68,562
36,69,707
36,70,1439
36,71,1138
36,72,195
36,73,302
36,74,221
36,75,245
36,76,2764
36,77,3207
37,57,4248
37,58,2145
37,59,319
37,60,432
37,61,429
37,62,1873
37,63,2970
37,64,1496
37,65,1609
37,66,329
37,67,115
37,68,1419
37,69,388
37,70,209
37,71,113
37,72,338
37,73,759
37,74,360
37,75,885
37,76,903
37,77,8973
37,78,20
38,57,6139
38,58,607
38,59,223
38,60,1043
38,61,1594
38,62,448
38,63,1011
38,64,415
38,65,1802
38,66,543
38,67,187
38,68,788
38,69,99
38,70,166
38,71,173
38,72,175
38,73,509
38,74,55
38,75,249
38,76,392
38,77,1708
38,78,3644
39,57,4137
39,58,549
39,59,250
39,60,420
39,61,1507
39,62,1504
39,63,555
39,64,353
