x,y,value
0,30,744
0,31,1009
0,32,372
0,33,42
0,34,327
0,35,71
0,36,192
0,37,35
0,38,92
0,39,454
0,40,302
0,41,32
0,42,494
0,43,34
0,44,17
0,45,786
0,46,389
0,47,55
0,48,175
0,49,349
0,50,737
0,51,484
0,52,523
0,53,928
0,54,2284
1,30,1017
1,31,738
1,32,79
1,33,30
1,34,118
1,35,139
1,36,357
1,37,40
1,38,36
1,39,322
1,40,132
1,41,358
1,42,347
1,43,715
1,44,831
1,45,195
1,46,458
1,47,729
1,48,121
1,49,123
1,50,307
1,51,833
1,52,185
1,53,3579
1,54,5608
1,55,2167
2,30,727
2,31,264
2,32,31
2,33,371
2,34,46
2,35,137
2,36,394
2,37,405
2,38,102
2,39,152
2,40,119
2,41,162
2,42,53
2,43,299
2,44,461
2,45,229
2,46,265
2,47,715
2,48,414
2,49,75
2,50,2345
2,51,2038
2,52,776
2,53,972
2,54,793
2,55,5092
2,56,6373
3,25,16
3,26,1068
3,27,40
3,30,1453
3,31,608
3,32,156
3,33,72
3,34,20
3,35,107
3,36,520
3,37,551
3,38,233
3,40,429
3,41,189
3,42,313
3,43,249
3,44,271
3,45,150
3,46,91
3,47,316
3,48,1013
3,49,437
3,50,3256
3,51,256
3,52,591
3,53,4585
3,54,651
3,55,1187
3,56,3716
3,58,444
3,59,269
4,25,56
4,26,1460
4,27,532
4,29,571
4,30,629
4,31,69
4,32,280
4,33,21
4,34,403
4,35,21
4,36,416
4,37,391
4,38,12
4,39,111
4,40,456
4,41,463
4,42,259
4,43,295
4,44,338
4,45,197
4,46,258
4,47,235
4,48,365
4,49,494
4,50,449
4,51,809
4,52,1099
4,53,3554
4,54,1305
4,55,2556
4,56,11957
5,28,524
5,29,424
5,30,493
5,31,33
5,32,326
5,33,329
5,34,149
5,36,44
5,37,287
5,38,206
5,39,149
5,40,803
5,41,99
5,42,184
5,43,291
5,44,2609
5,45,184
5,46,276
5,47,490
5,48,387
5,49,464
5,50,427
5,51,585
5,52,270
5,53,1823
5,54,4985
5,55,10614
5,56,8844
5,57,5942
5,59,112
5,60,105
6,28,7
6,30,2084
6,31,2370
6,32,715
6,33,1392
6,34,802
6,35,429
6,36,26
6,37,275
6,38,295
6,39,420
6,40,256
6,41,394
6,42,269
6,43,390
6,44,507
6,45,251
6,46,107
6,47,176
6,48,126
6,49,409
6,50,815
6,51,18006
6,52,3928
6,53,3617
6,54,394
6,55,9125
6,56,16709
6,57,5126
6,58,5413
6,59,5385
6,60,108
7,32,8
7,33,1556
7,34,570
7,35,63
7,37,356
7,38,967
7,39,408
7,40,148
7,41,115
7,42,578
7,43,319
7,44,192
7,45,687
7,46,287
7,47,454
7,48,490
7,49,488
7,50,1118
7,51,4665
7,52,756
7,53,497
7,54,3061
7,55,2494
7,56,5613
7,57,10900
7,58,16762
7,59,4575
7,61,4
8,32,2
8,33,13580
8,34,1197
8,35,151
8,36,623
8,37,162
8,38,614
8,39,313
8,40,34
8,41,233
8,42,184
8,43,130
8,44,328
8,45,774
8,46,566
8,47,820
8,48,624
8,49,1005
8,50,1349
8,51,1368
8,52,166
8,53,984
8,54,1295
8,55,2274
8,56,2098
8,57,3961
8,58,10056
8,59,1
8,61,3064
8,63,14
9,21,656
9,22,1217
9,23,520
9,24,2147
9,25,1552
9,26,52
9,27,461
9,28,538
9,29,3011
9,30,1472
9,31,160
9,32,8111
9,33,4981
9,34,386
9,35,381
9,36,362
9,37,56
9,38,208
9,39,187
9,40,22
9,41,140
9,42,82
9,43,99
9,44,371
9,45,482
9,46,996
9,47,4239
9,48,689
9,49,676
9,50,687
9,51,519
9,52,641
9,53,235
9,54,1370
9,55,1114
9,56,867
9,57,1572
9,58,4801
9,59,80
9,61,116
10,21,192
10,22,187
10,23,14
10,24,177
10,25,359
10,26,1270
10,27,384
10,28,226
10,29,156
10,30,498
10,31,2596
10,32,1084
10,33,3238
10,34,2257
10,35,141
10,36,326
10,37,249
10,38,88
10,39,106
