x,y,value
7,94,4
7,94,4
8,92,1
8,93,1
8,94,2
9,90,1
9,92,81
9,93,415
10,87,1
10,91,2
10,92,146
10,93,13
11,86,1
11,91,1
12,86,1
12,87,1
12,89,1
13,80,2
13,81,2
13,84,1
13,86,1
14,83,1
14,84,1
14,85,1
14,87,2
15,79,1
15,82,5
15,83,14
15,90,1
15,91,2
15,91,2
16,75,1
16,79,1
16,81,1
16,82,1
16,85,1
16,86,2
16,88,1
16,89,2
16,90,2
17,73,1
17,75,1
17,76,4
17,81,6
17,87,2
17,88,6
17,89,255
17,90,350
17,90,350
18,60,166
18,60,166
18,73,2
18,75,1
18,80,1
18,81,2
18,85,1
18,88,2
18,89,4
19,53,2
19,53,2
19,55,9
19,56,20
19,56,20
19,57,2
19,57,2
19,58,22
19,58,22
19,59,4
19,60,16
19,61,6
19,61,6
19,71,2
19,71,2
19,73,1
19,74,1
19,76,1
19,77,2
19,80,1
19,82,1
19,87,1
19,88,2
20,53,22
20,53,22
20,54,205
20,55,27
20,56,128
20,57,40
20,58,87
20,59,3
20,60,21
20,61,3
20,62,40
20,62,40
20,63,6
20,63,6
20,65,4
20,65,4
20,69,2
20,69,2
20,72,1
20,75,2
20,79,1
20,85,1
20,86,2
21,40,10
21,40,10
21,44,2
21,44,2
21,45,4
21,45,4
21,53,3
21,54,6
21,55,68
21,56,182
21,57,36
21,58,3
21,59,6
21,60,18
21,61,3
21,63,6
21,64,8
21,65,15
21,66,2
21,66,2
21,69,2
21,69,2
21,71,3
21,72,1
21,74,7
21,76,1
21,79,1
21,81,5
21,82,2
21,85,3
21,87,2
22,37,2
22,37,2
22,38,62
22,38,62
22,39,24
22,39,24
22,40,3
22,41,1
22,42,5
22,43,30
22,44,11
22,45,14
22,45,14
22,46,8
22,46,8
22,51,1
22,53,1
22,54,3
22,55,10
22,56,26
22,57,24
22,58,1
22,59,12
22,60,9
22,61,4
22,62,1
22,63,6
22,64,23
22,65,7
22,66,4
22,67,4
22,67,4
22,68,2
22,68,2
22,69,2
22,72,1
22,73,3
22,75,1
22,79,2
22,80,4
22,81,3
22,85,2
22,86,2
23,37,38
23,37,38
23,38,1
23,39,6
23,40,3
23,41,19
23,42,7
23,43,31
23,44,4
23,45,10
23,46,90
23,46,90
23,49,36
23,50,28
