x,y,value
0,1,26
0,2,4
0,3,58
0,5,1
0,7,3
0,8,21
0,9,1
0,10,1
0,16,2
0,17,9
0,32,1
0,51,1
0,59,1
0,60,14
0,61,50
0,62,20
0,63,50
0,64,108
0,65,121
0,66,5
0,69,22
0,70,32
0,71,487
0,72,28
0,73,43
0,74,32
0,75,6
0,75,6
0,77,2
0,79,4
0,80,37
0,81,257
0,82,68
0,83,6
0,84,3
0,85,95
0,86,28
0,87,362
0,88,182
0,89,579
0,90,428
0,91,1
0,92,76
0,93,5
0,94,79
0,95,24
0,96,75
0,97,40
0,98,36
0,99,161
0,100,52
0,102,10
0,103,58
0,104,144
0,105,83
0,106,15
0,107,34
0,108,23
0,109,24
0,110,33
0,111,47
0,112,29
0,113,21
0,114,27
0,115,34
0,116,14
0,117,61
0,118,9
0,119,40
0,120,6
0,121,34
0,122,47
0,123,60
0,123,60
0,124,76
0,124,76
0,125,28
0,126,28
0,127,63
1,1,23
1,2,3
1,3,9
1,6,60
1,7,7
1,8,5
1,9,61
1,11,1
1,12,2
1,16,6
1,17,1
1,20,5
1,38,2
1,57,1
1,58,1
1,59,2
1,62,1
1,63,11
1,64,108
1,65,106
1,66,21
1,67,18
1,68,17
1,69,42
1,70,559
1,71,140
1,72,32
1,73,20
1,74,54
1,75,6
1,75,6
1,76,24
1,76,24
1,78,1
1,79,9
1,80,9
1,81,192
1,82,113
1,83,30
1,84,166
1,85,180
1,86,54
1,87,165
1,88,53
1,89,184
1,90,432
1,91,17
1,92,22
1,93,62
1,94,18
1,95,85
1,96,347
1,97,93
1,98,54
1,100,1
1,101,12
1,102,13
1,103,18
1,104,138
1,105,39
1,106,44
1,107,102
1,108,29
1,109,11
1,110,33
1,111,64
1,112,7
1,113,37
1,114,19
1,115,34
1,116,42
1,117,49
1,118,58
1,119,23
1,120,16
1,121,30
1,122,111
1,123,26
1,123,26
1,124,50
1,125,33
1,126,60
1,127,5
2,2,3
2,6,4
2,7,12
2,10,1
2,11,2
2,16,50
2,17,129
2,28,1
2,37,5
2,38,5
2,56,2
2,59,2
2,60,16
2,61,24
2,62,26
2,63,41
2,64,97
2,65,92
2,66,22
2,67,7
2,68,196
2,69,95
2,70,49
2,71,10
2,72,13
2,73,8
2,74,29
2,75,60
2,76,130
2,76,130
2,77,2
2,77,2
2,78,4
2,78,4
2,79,7
2,80,22
2,80,22
2,81,114
2,81,114
2,82,20
2,82,20
2,83,88
2,83,88
2,84,712
2,84,712
2,85,54
2,85,54
2,86,8
2,86,8
2,87,105
2,88,120
2,89,19
2,90,36
2,91,121
2,92,102
2,93,893
2,94,86
2,95,68
2,96,679
2,97,437
2,98,572
2,99,11
2,100,1
2,101,53
2,102,107
2,103,17
2,104,38
2,105,30
2,106,14
2,107,63
2,108,25
2,109,8
2,110,21
2,111,68
2,112,34
2,113,19
2,114,26
2,115,76
2,116,74
2,117,60
2,118,33
2,119,37
2,120,20
2,121,80
2,121,80
2,122,30
2,122,30
2,123,10
2,123,10
2,124,64
2,125,22
2,126,38
2,127,58
3,2,2
3,3,29
3,7,1
3,8,1
3,10,11
3,11,15
3,13,2
3,14,5
3,16,9
3,17,1
3,26,1
3,27,2
3,28,1
3,31,1
3,55,1
3,59,3
3,60,17
3,61,29
3,62,9
3,63,24
3,64,36
3,65,36
3,66,50
3,67,74
3,68,29
3,69,44
3,70,243
3,71,28
3,72,14
3,73,26
3,74,52
3,75,60
3,76,18
3,78,70
3,78,70
3,79,24
3,79,24
3,80,72
3,80,72
3,81,172
3,82,648
3,82,648
3,83,10
3,83,10
3,84,29
3,85,1
3,88,16
3,88,16
3,89,18
3,89,18
3,90,92
3,91,363
3,92,158
3,93,12
3,94,12
3,95,71
3,96,208
3,97,269
3,98,93
3,99,26
3,100,6
3,101,22
3,102,71
3,103,9
3,104,23
3,105,43
3,106,5
3,107,87
3,108,15
3,109,33
3,110,42
3,111,36
3,112,13
3,113,28
3,114,29
3,115,23
3,116,14
3,117,15
3,118,16
3,119,20
3,120,64
3,120,64
3,121,68
3,121,68
3,122,45
3,123,15
3,124,11
3,125,29
3,126,49
3,127,29
4,0,2
4,8,10
4,9,55
4,10,38
4,11,39
4,12,23
4,14,2
4,15,2
4,16,49
4,17,22
4,18,57
4,28,3
4,30,128
4,31,25
4,35,1
4,38,1
4,40,1
4,57,2
4,63,11
4,64,18
4,65,64
4,66,319
4,67,360
4,68,132
4,69,573
4,70,194
4,71,239
4,72,53
4,73,23
4,74,272
4,75,19
4,77,1
4,78,16
4,78,16
4,79,14
4,79,14
4,80,86
4,80,86
4,81,402
4,82,14
4,83,6
4,84,9
4,85,1
4,86,80
4,86,80
4,88,109
4,89,232
4,89,232
4,90,130
4,90,130
4,91,78
4,92,24
4,93,28
4,94,4
4,95,17
4,96,4
4,97,5
4,98,43
4,99,89
4,100,105
4,101,33
4,102,14
4,103,18
4,104,36
4,105,30
4,106,51
4,107,108
4,108,6
4,109,21
4,110,53
4,111,13
4,112,26
4,113,14
4,114,21
4,115,16
4,116,36
4,117,22
4,118,43
4,119,78
4,119,78
4,120,36
4,121,58
4,121,58
4,122,17
4,123,13
4,124,85
4,125,21
4,126,15
4,127,34
5,7,24
5,8,5
5,9,5
5,10,1
5,11,10
5,12,3
5,13,9
5,14,88
5,16,3
5,17,1
5,18,25
5,19,2
5,20,3
5,29,11
5,30,28
5,35,3
5,38,5
5,39,70
5,40,44
5,41,1
5,42,55
5,43,2
5,55,1
5,57,1
5,59,1
5,60,1
5,61,2
5,62,10
5,63,18
5,64,11
5,65,146
5,66,423
5,67,69
5,68,53
5,69,80
5,70,368
5,71,51
5,72,363
5,73,127
5,74,17
5,75,32
5,76,2
5,77,105
5,78,6
5,79,31
5,80,57
5,81,501
5,82,79
5,83,6
5,84,30
5,86,19
5,87,64
5,88,226
5,89,102
5,89,102
5,90,2
5,90,2
5,91,63
5,92,27
5,93,24
5,94,3
5,97,20
5,98,34
5,99,154
5,100,129
5,101,9
5,102,23
5,103,10
5,104,37
5,105,13
5,106,87
5,107,33
5,108,23
5,109,104
5,110,45
5,111,88
5,112,29
5,113,12
5,114,11
5,115,15
5,116,53
5,117,75
5,118,86
5,118,86
5,119,64
5,119,64
5,120,50
5,120,50
5,121,182
5,121,182
5,122,92
5,123,22
5,124,27
5,125,30
5,126,38
5,127,66
6,1,3
6,2,4
6,7,50
6,8,2
6,10,6
6,11,107
6,12,316
6,13,20
6,14,5
6,15,11
6,16,36
6,18,1
6,29,2
6,30,20
6,35,109
6,37,7
6,38,42
6,39,4
6,41,10
6,42,63
6,50,2
6,55,1
6,57,1
6,58,1
6,61,1
6,62,9
6,63,17
6,64,71
6,65,467
6,66,74
6,67,45
6,68,20
6,69,68
6,70,46
6,71,171
6,72,108
6,73,17
6,76,5
6,77,51
6,78,209
6,79,24
6,80,12
6,81,198
6,82,218
6,83,1
6,84,13
6,85,2
6,86,11
6,88,24
6,88,24
6,89,36
6,89,36
6,90,112
6,91,33
6,92,156
6,93,38
6,94,145
6,95,35
6,96,12
6,97,48
6,98,18
6,99,473
6,100,902
6,101,50
6,102,29
6,103,165
6,104,71
6,105,30
6,106,54
6,107,32
6,108,16
6,109,18
6,110,23
6,111,13
6,112,23
6,113,26
6,114,59
6,115,3
6,116,18
6,117,44
6,118,84
6,118,84
6,119,26
6,120,18
6,121,15
6,122,41
6,123,41
6,124,62
6,125,34
6,126,33
6,127,37
7,1,1
7,7,9
7,8,1
7,9,1
7,10,13
7,11,3
7,14,2
7,15,160
7,16,22
7,17,2
7,26,6
7,30,14
7,32,42
7,33,4
7,34,1
7,36,94
7,37,3
7,42,1
7,44,77
7,49,3
7,59,1
7,61,1
7,62,3
7,63,39
7,64,83
7,65,44
7,66,29
7,67,9
7,68,24
7,69,64
7,70,157
7,71,244
7,72,201
7,73,24
7,74,2
7,76,5
7,77,21
7,78,44
7,79,4
7,80,11
7,81,16
7,82,24
7,85,53
7,86,37
7,87,25
7,88,98
7,88,98
7,89,68
7,89,68
7,90,110
7,90,110
7,91,12
7,92,39
7,93,6
7,94,1
7,95,4
7,96,19
7,97,43
7,98,150
7,99,378
7,100,214
7,101,30
7,102,22
7,103,79
7,104,75
7,105,64
7,106,25
7,107,10
7,108,125
7,109,25
7,110,9
7,111,50
7,112,32
7,113,36
7,114,22
7,115,15
7,116,50
7,117,26
7,118,50
7,118,50
7,119,48
7,119,48
7,120,42
7,120,42
7,121,30
7,121,30
7,122,38
7,122,38
7,123,8
7,123,8
7,124,97
7,125,46
7,126,79
7,127,27
8,6,1
8,7,1
8,8,96
8,9,2
8,12,1
8,15,1
8,16,34
8,17,1
8,22,36
8,26,41
8,29,1
8,30,2
8,31,7
8,32,31
8,33,3
8,34,10
8,35,110
8,36,250
8,47,1
8,48,1
