x,y,value
94,49,2739
94,50,12
95,49,48
95,50,172
99,0,3054
100,0,2068
100,1,7613
101,0,205
101,1,1004
102,0,2824
102,1,6319
102,2,5250
103,0,9374
103,1,14857
103,2,7773
103,3,3768
103,4,84
104,0,11040
104,1,19867
104,2,7302
104,3,5901
104,4,2696
104,5,911
104,6,12
105,0,5111
105,1,12321
105,2,8312
105,3,77764
105,4,8310
105,5,3181
105,6,524
106,0,1837
106,1,9501
106,2,3931
106,3,3698
106,4,5609
106,5,6934
106,6,3199
106,7,20
107,0,792
107,1,3643
107,2,3788
107,3,5674
107,4,3443
107,5,3467
107,6,2134
107,7,36
108,0,41
108,1,289
108,2,4539
108,3,11996
108,4,5180
108,5,1667
108,6,3479
108,7,88
109,0,3
109,1,63
109,2,14
109,3,2032
109,4,6394
109,5,5599
109,6,5921
109,7,1046
109,8,332
110,2,14
110,3,284
110,4,256
110,5,821
110,6,1252
110,7,1721
110,8,29
110,9,3494
111,1,8
111,2,4
111,3,3
111,4,838
111,5,3849
111,6,5202
111,7,4499
111,8,81
111,9,1477
111,10,364
112,0,2
112,1,11
112,2,18
112,3,11
112,4,4
112,5,24
112,6,1675
112,7,1457
112,8,938
112,9,645
112,10,1244
112,11,476
113,0,12
113,1,71
113,2,7
113,4,2
113,5,59
113,6,27310
113,7,4701
113,8,2727
113,9,2683
113,10,13497
113,12,1835
114,0,103
114,1,2040
114,2,223
114,3,208
114,4,252
114,5,225
114,6,758
114,7,157
114,8,256
114,9,3770
114,10,947
114,11,675
114,12,2949
114,13,208
115,0,40
115,1,9
115,2,66
115,3,59
115,4,15
115,5,26
115,6,16
115,7,10
115,8,10
115,9,1282
115,10,934
115,11,960
115,12,666
115,13,592
116,0,1
116,1,24
116,2,7
116,3,71
116,4,70
116,5,3
116,6,136
116,7,4047
116,8,1095
116,9,3046
116,10,3280
116,11,803
116,12,861
116,13,2043
116,14,12
117,0,4
117,1,7
117,2,23
117,3,35
117,4,256
117,5,60
117,6,500
117,7,78
117,8,484
117,9,1575
117,10,457
117,11,294
117,12,420
117,13,6804
118,0,14
118,1,8
118,2,8
118,3,7
118,4,2231
118,5,44
118,6,166
118,7,2
118,8,2
118,9,34
118,10,99
118,11,434
118,12,178
118,13,44
119,1,69
119,2,45
119,3,230
119,4,418
119,5,167
119,6,250
119,7,318
119,8,156
119,9,18
119,10,1403
119,11,936
119,12,440
119,13,3195
119,14,76
120,7,76
120,8,82
120,9,8
120,10,94
120,11,294
120,12,219
120,13,612
120,14,2435
121,8,739
121,9,690
121,10,43
121,11,1676
121,12,516
121,13,800
121,14,1388
122,8,19
122,9,1506
122,10,1692
122,11,1892
122,12,364
122,13,2277
122,14,1779
123,8,19
123,9,1608
123,10,3894
123,11,21
123,12,504
123,13,832
123,14,36
124,7,7
124,8,79
124,9,583
124,10,3492
124,11,5
124,12,211
124,13,5272
125,4,57
125,5,500
125,6,38
125,7,1287
125,8,3684
125,9,1755
125,10,13892
125,11,3
125,12,735
125,13,39
126,4,4
126,5,143
126,6,1318
126,7,885
126,8,17165
126,9,543
126,10,1379
126,11,1158
126,12,668
126,13,328
127,6,265
127,7,1082
127,8,4140
127,9,313
127,11,351
127,12,7646
