x,y,value
0,0,19
0,1,45
0,2,3
0,4,37
0,5,12
0,6,3
0,7,174
0,8,6
0,9,1
0,10,5
0,11,23
0,12,30
0,13,27
0,14,11
0,15,51
0,16,1
0,17,33
0,18,37
0,19,343
0,20,256
0,21,143
0,22,2
0,23,290
0,24,362
0,25,488
0,26,1255
0,27,199
0,28,185
0,29,11
0,30,2
0,32,78
0,33,12
0,34,1
0,35,22
0,36,9
0,37,109
0,38,1
0,39,150
0,40,43
0,42,7
0,43,9
0,45,1
0,47,3
0,48,4
0,49,46
0,50,70
0,51,10
0,52,80
0,53,39
0,54,15
0,55,19
0,56,95
0,57,24
0,58,51
0,59,142
0,59,142
0,60,33
0,61,48
0,62,6
0,63,71
0,64,50
0,65,1
0,66,76
0,68,7
0,69,63
0,70,10
0,71,25
0,73,8
0,74,7
0,75,4
0,76,37
0,77,17
0,78,24
0,79,1
0,80,2
0,81,2
0,85,3
0,86,1
0,91,9
0,92,1
0,93,1
0,94,1
0,95,51
0,96,101
0,97,31
0,98,20
0,99,17
0,100,31
0,101,57
0,103,4
0,104,5
0,105,39
0,106,33
0,107,8
0,108,67
0,109,84
0,110,138
0,111,17
0,112,5
0,113,9
0,114,18
0,115,42
0,116,22
0,117,10
0,118,20
0,119,61
0,120,27
0,121,23
0,122,10
0,123,30
0,124,92
0,125,84
0,126,9
0,127,26
1,0,7
1,1,31
1,2,6
1,3,1
1,4,14
1,5,56
1,6,2
1,7,50
1,8,66
1,9,80
1,10,8
1,11,43
1,13,88
1,14,7
1,15,8
1,16,86
1,17,2
1,18,156
1,19,592
1,20,266
1,21,17
1,22,7
1,23,329
1,24,428
1,25,431
1,26,325
1,27,261
1,28,71
1,29,2
1,30,65
1,31,5
1,32,261
1,33,236
1,34,6
1,35,257
1,36,283
1,37,56
1,38,72
1,39,87
1,40,184
1,42,1
1,43,76
1,44,14
1,45,49
1,46,49
1,47,199
1,48,17
1,49,19
1,50,2
1,51,28
1,52,264
1,53,46
1,54,1
1,55,31
1,56,3
1,57,7
1,58,28
1,59,10
1,59,10
1,60,7
1,61,14
1,62,47
1,63,229
1,65,53
1,66,103
1,67,34
1,68,44
1,69,4
1,70,54
1,71,21
1,72,6
1,73,13
1,74,25
1,75,11
1,77,1
1,78,2
1,79,4
1,80,2
1,81,8
1,82,1
1,84,2
1,87,10
1,91,5
1,93,3
1,94,10
1,95,28
1,96,25
1,97,116
1,98,48
1,99,59
1,100,46
1,101,95
1,102,15
1,103,25
1,104,18
1,105,15
1,106,17
1,107,39
1,108,34
1,109,17
1,110,208
1,111,48
1,112,52
1,113,16
1,114,12
1,115,31
1,116,31
1,117,44
1,118,116
1,119,88
1,120,23
1,121,44
1,122,35
1,123,21
1,124,14
1,125,14
1,126,21
1,127,12
2,1,61
2,2,21
2,3,55
2,4,11
2,7,51
2,8,7
2,9,2
2,10,77
2,11,23
2,12,1
2,14,81
2,15,62
2,16,38
2,17,16
2,18,145
2,19,260
2,20,20
2,21,44
2,22,53
2,23,191
2,24,823
2,25,409
2,26,6
2,27,6
2,28,8
2,29,4
2,30,58
2,31,1
2,32,67
2,33,190
2,34,186
2,35,44
2,36,151
2,37,195
2,38,27
2,39,320
2,40,567
2,41,14
2,42,59
2,45,5
2,46,29
2,47,41
2,48,2
2,49,26
2,50,24
2,51,21
2,52,35
2,53,24
2,54,65
2,55,106
2,56,42
2,57,148
2,57,148
2,58,285
2,58,285
2,58,285
2,59,24
2,59,24
2,59,24
2,60,158
2,60,158
2,61,50
2,61,50
2,62,18
2,62,18
2,63,30
2,63,30
2,64,34
2,64,34
2,65,46
2,66,32
2,67,393
2,68,70
2,69,77
2,70,182
2,71,58
2,72,37
2,73,2
2,74,11
2,75,52
2,77,18
2,79,6
2,80,6
2,81,12
2,82,13
2,83,3
2,84,12
2,85,7
2,89,10
2,89,10
2,90,6
2,91,1
2,92,5
2,93,2
2,94,29
2,95,47
2,96,64
2,97,190
2,98,79
2,99,28
2,100,6
2,101,6
2,102,31
2,103,47
2,104,127
2,105,7
2,106,84
2,107,273
2,108,56
2,109,82
2,110,37
2,111,46
2,112,36
2,113,56
2,114,137
2,115,173
2,116,21
2,117,41
2,118,50
2,119,17
2,120,12
2,121,171
2,122,61
2,123,19
2,124,10
2,125,23
2,126,3
3,0,12
3,0,12
3,1,63
3,2,42
3,3,13
3,4,122
3,5,5
3,6,37
3,7,51
3,8,9
3,9,19
3,10,32
3,11,22
3,12,45
3,13,11
3,14,32
3,15,1
3,16,19
3,17,46
3,18,318
3,19,21
3,20,5
3,21,87
3,22,456
3,23,121
3,24,180
3,25,268
3,26,411
3,28,135
3,29,69
3,30,3
3,31,52
3,32,71
3,33,73
3,34,47
3,35,49
3,36,73
3,37,31
3,38,38
3,39,94
3,40,6
3,41,13
3,42,20
3,44,53
3,46,56
3,47,23
3,48,2
3,49,42
3,50,57
3,51,53
3,52,5
3,53,111
3,55,8
3,56,16
3,56,16
3,57,152
3,57,152
3,58,118
3,58,118
3,59,23
3,60,64
3,61,40
3,62,75
3,63,1
3,64,16
3,64,16
3,65,86
3,65,86
3,66,40
3,67,83
3,68,28
3,69,17
3,70,22
3,71,34
3,72,37
3,73,151
3,74,28
3,75,34
3,76,19
3,78,14
3,79,32
3,80,22
3,81,52
3,82,12
3,83,6
3,84,12
3,85,1
3,86,2
3,86,2
3,88,2
3,89,2
3,91,4
3,92,11
3,93,12
3,94,11
3,95,44
3,96,54
3,97,43
3,98,5
3,99,1
3,100,29
3,101,36
3,103,11
3,104,28
3,105,11
3,106,28
3,107,7
3,108,58
3,109,80
3,110,12
3,111,24
3,112,26
3,113,24
3,114,16
3,115,13
3,116,28
3,117,14
3,118,16
3,119,8
3,120,228
3,121,672
3,122,31
3,123,15
3,124,8
3,125,14
3,126,3
3,127,2
4,1,1
4,2,48
4,3,4
4,4,79
4,5,30
4,6,14
4,7,1
4,8,3
4,10,21
4,11,11
4,12,17
4,13,25
4,14,20
4,15,2
4,16,154
4,17,14
4,18,73
4,19,13
4,20,52
4,21,1
4,22,43
4,23,358
4,24,52
4,25,68
4,26,92
4,28,110
4,29,25
4,30,85
4,31,92
4,32,19
4,33,323
4,34,38
4,35,25
4,36,2
4,37,17
4,38,32
4,40,12
4,41,15
4,42,27
4,43,108
4,44,29
4,45,1
4,46,17
4,47,29
4,48,44
4,49,19
4,50,12
4,51,40
4,53,25
4,54,106
4,55,18
4,56,128
4,57,6
4,57,6
4,58,138
4,58,138
4,59,152
4,59,152
4,60,23
4,61,38
4,62,54
4,63,76
4,64,60
4,65,48
4,65,48
4,66,2
4,66,2
4,67,56
4,68,11
4,69,18
4,70,176
4,71,36
4,72,53
4,73,58
4,74,49
4,75,58
4,76,117
4,77,23
4,78,112
4,79,18
4,80,15
4,81,19
4,82,16
4,83,21
4,84,7
4,85,1
4,86,2
4,86,2
4,87,1
4,90,1
4,91,39
4,92,21
4,93,32
4,94,108
4,95,34
4,96,20
4,97,1
4,98,36
4,99,44
4,100,152
4,101,19
4,102,8
4,103,16
4,104,21
4,105,42
4,106,11
4,107,57
4,108,25
4,109,38
4,110,158
4,111,42
4,112,42
4,113,23
4,114,25
4,115,9
4,117,31
4,118,45
4,119,33
4,120,42
4,121,41
4,122,15
4,123,59
4,124,12
4,125,14
4,126,58
5,0,100
5,0,100
5,1,48
5,2,37
5,3,9
5,4,65
5,6,84
5,7,100
5,8,83
5,9,2
5,10,63
5,11,55
5,12,84
5,13,80
5,14,29
5,15,18
5,16,26
5,17,43
5,18,44
5,19,122
5,20,12
5,21,45
5,22,28
5,23,652
5,24,126
5,25,446
5,26,258
5,27,123
5,28,148
5,29,100
5,30,155
5,32,5
5,33,34
5,34,25
5,35,55
5,36,31
5,37,62
5,38,2
5,39,50
5,40,70
5,41,7
