x,y,value
0,5,8
0,6,6
0,9,1
0,10,3
0,11,1
0,15,5
0,16,27
0,17,14
0,19,8
0,20,22
0,21,7
0,22,17
0,23,12
0,25,3
0,26,24
0,27,16
0,28,12
0,29,11
0,30,1
0,31,4
0,32,1
0,33,4
0,35,3
0,36,28
0,37,15
0,38,25
0,39,35
0,40,48
0,52,8
0,53,10
0,59,23
0,60,17
0,61,16
0,62,20
0,63,28
0,64,19
0,65,8
0,66,29
0,67,18
0,68,47
0,69,4
0,78,9
0,79,6
0,80,11
0,82,18
0,83,2
0,84,12
0,85,21
0,86,33
0,87,8
0,88,23
0,89,11
0,90,14
0,91,21
0,92,9
0,93,5
0,96,14
0,97,6
0,98,27
0,100,1
0,104,1
0,107,4
0,111,1
0,117,6
0,118,7
0,119,4
0,121,2
0,122,12
0,123,15
0,124,35
0,125,115
0,126,60
0,127,74
1,2,8
1,2,8
1,5,4
1,6,22
1,7,3
1,8,1
1,9,11
1,10,2
1,13,3
1,14,4
1,15,8
1,16,99
1,17,121
1,18,9
1,19,20
1,20,29
1,21,59
1,22,1
1,23,11
1,24,26
1,25,34
1,26,37
1,27,26
1,28,14
1,29,6
1,30,10
1,31,21
1,32,5
1,34,5
1,36,8
1,37,149
1,38,36
1,39,3
1,40,27
1,42,2
1,43,4
1,59,15
1,60,41
1,61,11
1,62,91
1,63,9
1,64,22
1,65,26
1,66,25
1,67,23
1,68,15
1,69,22
1,77,5
1,78,17
1,79,21
1,80,54
1,81,15
1,82,8
1,83,12
1,84,26
1,85,74
1,86,16
1,87,10
1,88,2
1,89,25
1,90,4
1,91,1
1,92,24
1,93,34
1,94,5
1,97,21
1,98,3
1,99,1
1,100,2
1,103,3
1,106,3
1,108,11
1,111,1
1,114,1
1,117,4
1,118,15
1,120,2
1,121,10
1,122,50
1,123,6
1,124,17
1,125,3
1,127,2
2,5,1
2,6,2
2,7,10
2,8,11
2,9,1
2,10,5
2,12,4
2,14,11
2,15,28
2,16,25
2,17,19
2,18,52
2,19,13
2,20,64
2,21,60
2,22,11
2,23,37
2,24,112
2,25,12
2,26,1
2,27,6
2,28,27
2,29,23
2,30,33
2,31,5
2,33,12
2,34,16
2,35,17
2,36,20
2,37,22
2,38,15
2,40,2
2,41,3
2,42,3
2,59,13
2,60,22
2,61,64
2,62,14
2,63,12
2,64,21
2,65,19
2,66,14
2,67,20
2,77,3
2,78,8
2,79,26
2,80,25
2,81,6
2,82,9
2,83,14
2,84,8
2,85,9
2,86,14
2,87,17
2,88,8
2,89,38
2,90,11
2,92,2
2,93,13
2,94,15
2,95,10
2,96,3
2,97,34
2,98,16
2,104,6
2,105,34
2,106,21
2,107,27
2,108,20
2,113,1
2,117,42
2,117,42
2,118,40
2,118,40
2,119,2
2,120,3
2,121,13
2,122,24
2,123,12
2,125,3
2,127,5
3,3,5
3,4,5
3,6,9
3,7,3
3,8,3
3,9,11
3,10,2
3,11,5
3,12,7
3,13,34
3,14,32
3,15,48
3,16,29
3,17,17
3,18,7
3,19,5
3,20,15
3,21,5
3,22,12
3,23,37
3,24,44
3,25,4
3,26,4
3,27,2
3,28,12
3,29,12
3,30,5
3,31,15
3,32,3
3,33,2
3,34,15
3,35,30
3,36,20
3,37,23
3,38,8
3,39,11
3,40,16
3,60,38
3,61,12
3,62,6
3,63,9
3,64,8
3,65,12
3,66,1
3,67,2
3,78,11
3,79,15
3,80,15
3,81,3
3,82,19
3,83,4
3,84,10
3,85,14
3,86,39
3,87,27
3,88,1
3,89,2
3,90,25
3,91,6
3,92,1
3,94,10
3,95,21
3,96,17
3,97,99
3,98,20
3,99,31
3,100,6
3,102,2
3,104,4
3,105,2
3,106,13
3,107,19
3,108,21
3,110,7
3,113,12
3,114,8
3,115,18
3,116,72
3,116,72
3,117,166
3,117,166
3,120,8
3,121,7
3,123,4
3,125,23
3,127,54
4,4,1
4,5,3
4,6,32
4,7,20
4,8,15
4,9,8
4,10,8
4,11,14
4,12,8
4,13,34
4,14,29
4,15,62
4,16,65
4,17,36
4,18,18
4,19,6
4,20,9
4,21,24
4,24,1
4,25,2
4,27,17
4,28,20
4,29,13
4,30,16
4,31,63
4,32,21
4,33,17
4,34,38
4,35,8
4,36,10
4,37,11
4,38,15
4,39,43
4,40,1
4,60,21
4,61,16
4,62,23
4,63,84
4,64,14
4,65,20
4,66,2
4,67,16
4,79,12
4,80,9
4,81,3
4,83,1
4,85,2
4,86,5
4,87,15
4,89,1
4,90,1
4,95,2
4,96,2
4,97,79
4,100,6
4,101,4
4,102,19
4,107,10
4,109,8
4,110,39
4,111,40
4,113,12
4,114,13
4,115,19
4,116,38
4,117,7
4,121,40
4,122,38
4,123,20
4,124,23
4,125,27
4,126,17
4,127,8
5,2,15
5,3,9
5,4,16
5,5,25
5,6,51
5,7,12
5,8,27
5,9,7
5,10,31
5,11,18
5,12,49
5,13,184
5,14,112
5,15,45
5,16,27
5,17,41
5,18,7
5,19,12
5,20,13
5,22,19
5,23,13
5,24,12
5,25,22
5,26,19
5,27,32
5,28,34
5,29,35
5,30,78
5,31,49
5,32,16
5,33,13
5,34,47
5,35,67
5,36,30
5,37,38
5,38,3
5,60,32
5,61,9
5,62,1
5,63,21
5,64,13
5,66,1
5,67,8
5,82,3
5,83,4
5,88,1
5,89,4
5,90,4
5,96,6
5,97,17
5,98,33
5,99,18
5,100,17
5,101,13
5,104,9
5,107,31
5,108,30
5,109,16
5,110,8
5,111,69
5,112,30
5,113,11
5,114,7
5,115,6
5,117,3
5,119,4
5,119,4
5,120,6
5,121,10
5,122,13
5,123,4
5,124,10
5,125,30
5,126,20
6,0,4
6,2,10
6,3,11
6,4,12
6,5,43
6,6,55
6,7,8
6,8,10
6,9,18
6,10,8
6,11,69
6,12,57
6,13,268
6,14,863
6,15,127
6,16,1
6,17,7
6,18,18
6,19,19
6,20,5
6,21,29
6,22,27
6,23,10
6,25,10
6,26,10
6,27,9
6,28,16
6,29,7
6,30,36
6,31,169
6,32,44
6,33,12
6,34,25
6,35,2
6,63,4
6,65,4
6,73,1
6,76,1
6,80,3
6,81,26
6,82,8
6,83,15
6,84,32
6,85,6
6,94,3
6,99,11
6,100,8
6,104,13
6,105,4
6,106,9
6,107,113
6,108,26
6,109,9
6,110,14
6,111,1
6,112,1
6,113,6
6,114,2
6,116,2
6,117,2
6,117,2
6,119,6
6,119,6
6,120,5
6,121,23
6,122,30
6,123,22
6,124,18
6,125,20
7,3,15
7,4,4
7,5,2
7,6,19
7,7,31
7,8,39
7,9,22
7,10,2
7,11,16
7,12,3
7,13,18
7,14,626
7,15,229
7,16,21
7,17,7
7,19,1
7,23,41
7,24,31
7,25,3
7,26,2
7,27,5
7,28,16
7,29,24
7,30,48
7,31,19
7,60,5
7,68,1
7,73,1
7,76,2
7,81,1
7,82,20
7,83,102
7,84,8
7,88,13
7,89,6
7,90,2
7,94,1
7,97,11
7,98,20
7,99,20
7,105,7
7,106,18
7,107,16
7,108,35
7,109,22
7,110,15
7,111,8
7,114,6
7,116,8
7,116,8
7,119,9
7,120,19
7,121,60
7,122,8
7,123,65
7,124,28
8,0,3
8,3,19
8,5,11
8,6,7
8,7,24
8,8,15
8,9,8
8,10,4
8,11,30
8,12,27
8,13,59
8,14,9
8,15,2
8,16,13
8,17,12
8,18,40
8,19,47
8,20,10
8,21,14
8,22,51
8,23,32
8,24,10
8,25,6
8,26,10
8,27,2
8,28,13
8,29,4
8,30,6
8,31,12
8,32,6
8,33,1
8,35,22
8,36,2
8,58,2
8,59,15
8,65,1
8,72,2
8,74,1
8,80,1
8,81,8
8,82,10
8,83,31
8,84,26
8,85,3
8,86,9
8,88,3
8,89,4
8,90,7
8,91,5
8,92,15
8,93,5
8,94,13
8,95,1
8,96,6
8,97,4
8,98,14
8,99,12
8,100,10
8,101,7
8,104,17
8,106,51
8,107,6
8,108,21
8,109,1
8,110,31
8,111,24
8,112,4
8,113,12
8,114,3
8,115,2
8,115,2
8,116,6
8,116,6
8,117,2
8,119,10
8,120,6
8,121,17
8,122,8
8,123,42
9,0,1
9,3,20
9,4,28
9,5,4
9,6,4
9,8,10
9,9,14
9,10,39
9,11,39
9,12,25
9,13,9
9,14,12
9,15,11
9,16,3
9,19,7
9,20,1
9,21,15
9,22,3
9,23,15
9,24,7
9,25,13
9,26,8
9,27,4
9,28,5
9,29,6
9,30,4
9,33,4
9,58,19
9,59,2
9,76,3
9,77,1
9,79,3
9,82,2
9,83,2
9,84,19
9,89,34
9,90,27
9,91,23
9,92,42
9,93,13
9,94,4
9,95,5
9,96,6
9,98,15
9,99,17
9,100,3
9,101,62
9,102,35
9,103,76
9,104,30
9,105,2
9,106,20
9,107,40
9,108,37
9,109,58
9,110,22
9,112,8
9,113,9
9,114,2
9,116,12
9,116,12
9,117,3
9,120,28
9,121,6
9,122,15
9,124,10
9,127,2
10,3,13
10,4,10
10,5,1
10,6,6
10,7,15
10,8,11
10,9,9
10,10,19
10,11,24
10,12,15
10,13,38
10,17,6
10,20,12
10,21,4
10,22,12
10,23,17
10,24,19
10,25,20
10,26,5
10,27,5
10,28,15
10,29,12
10,30,1
10,53,1
10,56,9
10,57,10
10,71,1
10,77,7
10,78,1
10,80,5
10,82,13
10,83,14
10,85,1
10,88,26
10,89,23
10,90,34
10,91,24
10,92,56
10,93,32
10,94,4
10,95,8
10,96,3
10,97,7
10,98,19
10,99,29
10,100,20
10,101,50
10,102,137
10,103,7
10,104,1
10,108,11
10,109,14
10,110,1
10,116,6
10,116,6
10,119,5
10,120,13
10,121,10
10,124,37
10,125,11
10,126,25
10,127,22
11,1,1
11,2,2
11,3,7
11,4,1
11,7,5
11,8,26
11,9,30
11,11,8
11,12,48
11,13,16
11,14,1
11,15,1
11,16,12
11,17,9
11,18,1
11,19,8
11,20,2
11,21,9
11,22,15
11,23,3
11,24,29
11,25,75
11,26,74
11,27,5
11,28,3
11,29,3
11,35,1
11,36,27
11,37,23
11,38,40
11,46,5
11,49,7
11,50,10
11,51,47
11,52,47
11,53,28
11,54,19
11,56,33
11,57,5
11,58,12
11,62,2
11,77,2
11,78,5
11,80,4
11,81,27
11,83,11
11,84,2
11,86,9
11,87,4
11,88,4
11,89,10
11,90,8
11,91,7
11,92,2
11,93,10
11,94,17
11,95,6
11,96,25
11,97,7
11,98,111
11,99,93
11,100,17
11,101,78
11,102,58
11,103,22
11,104,43
11,107,1
11,108,21
11,109,12
11,110,7
11,118,11
11,123,21
11,124,29
11,125,20
11,126,12
12,3,10
12,4,10
12,6,13
12,7,3
12,8,54
12,9,25
12,10,11
12,11,14
12,12,5
12,13,28
12,14,18
12,15,11
12,16,34
12,17,16
12,19,6
12,20,5
12,23,2
12,24,5
12,25,106
12,26,6
12,27,11
12,29,8
12,32,2
12,33,23
12,34,36
12,35,18
12,36,13
12,37,31
12,38,37
12,39,29
12,40,23
12,41,85
12,42,8
12,44,33
12,45,43
12,46,45
12,47,7
12,49,17
12,50,17
12,51,59
12,52,9
12,53,5
12,54,87
12,55,93
12,56,14
12,57,20
12,58,54
12,59,15
12,67,1
12,78,5
12,79,24
12,80,73
12,81,191
12,82,57
12,83,29
12,84,9
12,86,10
12,87,3
12,88,6
12,89,4
12,90,10
12,91,2
12,92,5
12,93,6
12,94,2
12,95,39
12,98,59
12,99,37
12,100,142
12,101,24
12,102,10
12,103,26
12,105,1
12,108,5
12,109,3
12,118,11
12,119,10
12,120,3
12,123,22
12,124,16
12,126,5
12,127,5
13,2,5
13,3,12
13,4,2
13,5,1
13,6,4
13,8,21
13,9,15
13,11,1
13,12,10
13,13,16
13,14,50
13,15,26
13,17,4
13,20,3
13,21,3
13,23,10
13,24,12
13,25,22
13,26,16
13,27,11
13,28,10
13,29,25
13,30,15
