x,y,value
71,123,812
71,124,514
71,125,1027
72,122,1076
72,123,786
72,124,363
72,125,2380
72,126,60
73,120,20
73,121,1084
73,122,1218
73,123,338
73,124,244
73,125,1182
74,120,552
74,121,560
74,122,117
74,123,16
74,124,203
74,125,280
75,120,160
75,121,151
75,122,257
75,123,293
75,124,1864
75,125,32
76,120,64
76,121,938
76,122,576
76,123,1674
76,124,260
90,55,3
99,54,40
100,54,188
101,54,160
102,53,292
102,54,84
103,53,3388
103,54,191
104,53,2233
104,54,573
105,53,4
105,54,8
114,73,552
114,74,52
115,73,659
115,74,188
