x,y,value
0,68,2
0,68,2
0,69,74
0,70,156
0,71,392
0,72,242
0,73,37
0,74,3
0,75,6
0,75,6
0,76,165
0,77,12
0,78,4
0,79,17
0,80,12
0,81,11
0,82,1
0,84,18
0,85,6
0,86,1
0,87,4
0,88,1
0,90,1
0,91,3
0,92,3
0,94,3
0,95,8
0,96,4
0,97,2
0,98,10
0,103,2
0,104,1
0,105,3
0,106,2
0,116,324
0,123,1
0,126,1
1,68,2
1,68,2
1,69,162
1,69,162
1,70,108
1,71,11
1,72,319
1,73,3
1,74,5
1,75,8
1,75,8
1,79,3
1,80,2
1,81,12
1,82,6
1,83,3
1,85,1
1,88,1
1,90,1
1,91,2
1,92,4
1,93,6
1,94,8
1,95,41
1,96,13
1,98,2
1,99,4
1,100,1
1,101,3
1,102,1
1,103,1
1,104,2
1,105,2
1,106,12
1,107,1
1,113,1
1,115,2
1,116,11
1,117,1
2,69,2
2,69,2
2,70,150
2,70,150
2,71,190
2,71,190
2,72,6
2,73,6
2,74,5
2,75,2
2,75,2
2,76,1
2,77,1
2,78,1
2,81,6
2,83,1
2,85,2
2,87,4
2,88,8
2,89,10
2,90,5
2,91,4
2,92,8
2,93,9
2,94,18
2,95,19
2,96,426
2,97,7
2,100,14
2,101,2
2,102,7
2,103,4
2,104,2
2,105,3
2,106,44
2,107,888
2,114,1
2,117,1
2,118,1
2,123,174
3,71,400
3,71,400
3,72,154
3,72,154
3,73,2
3,74,10
3,74,10
3,75,8
3,75,8
3,76,4
3,79,4
3,81,5
3,82,12
3,83,1
3,85,4
3,86,13
3,87,12
3,88,18
3,89,22
3,90,10
3,91,1
3,93,7
3,94,11
3,95,186
3,96,592
3,97,20
3,99,3
3,100,16
3,101,11
3,102,12
3,103,38
3,104,201
3,105,121
3,106,24
3,107,262
3,108,12
3,110,1
3,116,1
3,117,1
3,122,22
3,123,805
3,124,16
3,125,9
4,72,210
4,72,210
4,72,210
4,73,84
4,73,84
4,74,8
4,74,8
4,75,7
4,76,9
4,77,3
4,79,10
4,80,5
4,81,1
4,82,4
4,84,5
4,85,2
4,86,20
4,87,37
4,88,24
4,89,5
4,90,3
4,91,5
4,92,2
4,93,10
4,94,2
4,95,4
4,96,2
4,97,9
4,99,4
4,100,16
4,101,31
4,102,24
4,104,10
4,105,6
4,106,55
4,107,21
4,108,30
4,109,3
4,112,6
4,112,6
4,114,1
4,116,1
4,119,2
4,120,1
4,121,3
4,122,18
4,123,8
4,124,5
4,125,23
5,72,112
5,72,112
5,73,920
5,73,920
5,74,19
5,75,54
5,76,86
5,77,4
5,78,13
5,79,117
5,80,125
5,81,20
5,82,12
5,83,3
5,84,8
5,85,12
5,86,14
5,87,1215
5,88,29
5,89,10
5,91,1
5,93,4
5,94,3
5,96,1
5,97,3
5,98,2
5,99,11
5,100,6
5,101,61
5,102,81
5,103,15
5,104,40
5,105,2
5,106,12
5,107,19
5,108,3
5,109,3
5,113,4
5,113,4
5,116,2
5,116,2
5,117,2
5,117,2
5,118,1
5,120,1
5,121,29
5,122,19
5,123,4
5,124,2
5,125,16
5,126,5
6,74,292
6,74,292
6,75,508
6,75,508
6,76,229
6,77,102
6,78,103
6,79,725
6,80,40
6,81,3
6,82,2
6,85,12
6,86,11
6,87,48
6,88,50
6,89,15
6,90,5
6,93,1
6,94,1
6,95,17
6,96,8
6,97,2
6,98,20
6,99,8
6,100,15
6,102,19
6,103,20
6,104,17
6,105,10
6,106,3
6,107,1
6,108,6
6,109,3
6,110,2
6,111,2
6,113,3
6,119,2
6,119,2
6,120,1
6,121,2
6,124,5
6,125,3
6,126,6
6,127,2
7,76,332
7,76,332
7,77,498
7,77,498
7,78,150
7,79,78
7,80,27
7,81,7
7,82,1
7,83,7
7,84,3
7,85,19
7,86,32
7,87,26
7,88,15
7,89,13
7,90,1
7,91,1
7,92,1
7,95,24
7,96,11
7,98,256
7,99,226
7,100,19
7,101,394
7,102,16
7,103,3
7,104,1
7,105,9
7,107,1
7,109,4
7,110,2
7,111,1
7,116,1
7,118,3
7,122,1
7,123,1
7,124,6
7,125,10
7,125,10
7,126,8
7,126,8
7,127,14
7,127,14
8,77,200
8,77,200
8,78,618
8,78,618
8,79,38
8,80,13
8,81,28
8,82,9
8,83,12
8,84,20
8,85,13
8,86,26
8,87,20
8,93,2
8,94,4
8,95,11
8,96,5
8,97,7
8,98,10
8,99,12
8,100,37
8,101,38
8,102,1
8,103,19
8,104,47
8,105,12
8,106,4
8,109,16
8,110,68
8,111,5
8,115,2
8,118,1
8,119,3
8,120,6
8,120,6
8,123,1
8,126,3
8,127,8
9,79,248
9,79,248
9,80,40
9,81,13
9,82,8
9,83,13
9,84,9
9,85,5
9,86,6
9,87,3
9,93,1
9,95,17
9,96,16
9,97,18
9,98,22
9,99,3
9,100,40
9,101,33
9,102,8
9,103,307
9,104,207
9,105,18
9,106,8
9,107,6
9,108,4
9,109,325
9,110,37
9,111,13
9,112,1
9,116,3
9,118,3
9,119,1
9,123,2
9,123,2
9,125,1
9,126,2
9,127,2
10,79,16
10,79,16
10,80,390
10,80,390
10,81,4
10,82,37
10,83,22
10,84,2
10,85,18
10,86,38
10,87,1
10,94,1
10,95,8
10,96,15
10,97,366
10,98,18
10,99,17
10,100,21
10,101,10
10,102,6
10,103,5
10,104,3
10,105,1
10,106,7
10,107,7
10,108,8
10,113,9
10,114,3
10,121,1
10,124,2
10,125,3
10,126,4
10,127,178
11,80,406
11,80,406
11,81,310
11,81,310
11,82,50
11,83,41
11,84,3
11,85,16
11,86,26
11,95,7
11,96,25
11,97,51
11,98,32
11,99,14
11,100,17
11,101,28
11,102,6
11,103,4
11,104,3
11,105,1
11,106,2
11,107,43
11,108,181
11,112,1
11,114,2
11,115,1
11,118,2
11,119,3
11,120,2
11,121,3
11,122,1
11,123,1
11,124,2
11,125,3
11,126,5
11,127,7
12,81,58
12,81,58
12,82,428
12,82,428
12,83,146
12,84,48
12,85,39
12,86,10
12,95,4
12,96,14
12,97,10
12,98,29
12,99,346
12,100,16
12,101,11
12,102,9
12,103,7
12,104,6
12,105,2
12,106,1
12,107,6
12,108,7
12,109,2
12,112,1
12,114,1
12,115,17
12,116,735
12,117,94
12,118,260
12,119,2
12,120,16
12,121,4
12,122,1
12,123,5
12,124,8
12,125,1
12,126,1
12,127,4
13,82,122
13,82,122
13,83,45
13,84,74
13,85,68
13,86,20
13,88,1
13,93,1
13,95,4
13,96,12
13,97,20
13,98,14
13,99,224
13,100,19
13,101,13
13,102,2
13,104,3
13,105,6
13,106,2
13,107,4
13,109,1
13,110,2
13,115,16
13,116,51
13,117,37
13,118,548
13,119,22
13,121,1
