x,y,value
8,120,48
9,115,12
9,116,45
9,117,47
9,118,213
9,119,18
9,120,449
9,121,7
9,122,230
9,123,316
9,124,2272
9,125,374
9,126,95
10,113,1572
10,114,71
10,115,60
10,116,121
10,117,29
10,118,18
10,119,28
10,120,9
10,122,24
10,123,565
10,124,1491
10,125,25
10,126,187
10,127,4
11,112,124
11,113,36
11,114,30
11,115,10
11,118,16
11,119,40
11,120,76
11,121,18
11,123,376
11,124,144
11,125,34
11,126,42
11,127,95
12,110,12
12,111,95
12,112,66
12,113,55
12,114,46
12,115,41
12,116,60
12,117,32
12,118,22
12,119,37
12,120,2
12,121,1
12,122,10
12,123,680
12,124,108
12,125,284
12,126,2
12,127,10
13,110,80
13,111,17
13,112,137
13,115,40
13,116,94
13,117,56
13,118,459
13,119,63
13,120,121
13,121,19
13,124,75
13,125,21
13,126,30
14,110,32
14,112,20
14,113,63
14,114,3
14,115,55
14,116,43
14,117,26
14,118,39
14,119,180
14,120,20
14,121,2
14,122,79
14,123,155
14,124,55
14,125,6
14,127,3
15,112,6
15,113,27
15,114,35
15,115,35
15,116,24
15,117,144
15,118,60
15,119,32
15,120,29
15,121,33
15,122,38
15,123,40
15,124,392
15,125,456
15,126,2
15,127,62
16,112,4
16,113,7
16,114,1
16,115,309
16,116,50
16,117,123
16,118,101
16,119,111
16,120,29
16,121,76
16,122,118
16,123,3
16,124,129
16,125,181
16,126,66
16,127,6
17,112,121
17,113,45
17,114,80
17,115,73
17,116,25
17,117,24
17,118,76
17,119,2
17,121,152
17,122,87
17,123,63
17,124,69
17,125,251
17,126,233
17,127,261
18,112,45
18,113,17
18,114,70
18,115,70
18,116,17
18,117,62
18,118,11
18,120,14
18,121,23
18,123,18
18,124,14
18,125,1487
18,126,2675
18,127,591
19,112,3
19,113,20
19,114,44
19,115,32
19,116,23
19,117,87
19,118,316
19,119,77
19,120,179
19,121,138
19,122,244
19,123,6
19,124,278
19,125,1072
19,126,510
19,127,26
20,112,12
20,113,214
20,114,69
20,115,86
20,116,158
20,117,22
20,118,185
20,119,22
20,120,310
20,121,68
20,122,7
20,123,8
20,124,77
20,125,260
20,126,199
20,127,68
21,110,312
21,111,51
21,112,100
21,113,42
21,114,123
21,115,48
21,116,290
21,117,12
21,118,9
21,119,13
21,120,62
21,121,2
21,122,4
21,123,57
21,125,16
21,126,195
21,127,4
22,109,4
22,110,20
22,111,49
22,112,34
22,113,141
22,114,37
22,115,15
22,116,2
22,117,64
22,118,166
22,119,4
22,120,164
22,121,15
22,122,20
22,123,44
22,124,206
22,125,65
22,126,86
23,108,31
23,109,134
23,110,20
23,111,19
23,112,58
23,113,168
23,114,14
23,115,100
23,116,207
23,117,46
23,118,4
23,119,1
23,120,40
23,121,252
23,122,159
23,123,2
23,124,5
23,125,10
23,126,63
23,127,104
24,108,39
24,109,190
24,110,18
24,111,5
24,112,100
24,113,61
24,114,125
24,115,55
24,116,49
24,117,9
24,118,17
24,120,339
24,121,50
24,122,358
24,123,11
24,124,173
24,125,87
24,126,55
24,127,79
25,108,112
25,109,65
25,110,90
25,111,46
25,112,39
25,113,32
25,114,98
25,115,95
25,116,44
25,117,31
25,118,338
25,119,58
25,120,83
25,121,29
25,122,197
25,123,37
25,124,328
25,125,211
25,126,90
25,127,34
26,108,68
26,109,55
26,110,89
26,111,174
26,112,378
26,113,94
26,114,628
26,115,64
26,116,258
26,117,6
26,118,28
26,119,55
26,120,30
26,121,51
26,122,133
26,123,8
26,124,70
26,125,30
26,126,102
26,127,37
27,107,8
27,108,71
27,109,44
27,110,91
27,111,82
27,112,264
27,113,116
27,114,2016
27,115,268
27,116,478
27,117,240
27,118,204
27,119,60
27,120,61
27,121,19
27,122,366
27,123,110
27,124,140
27,125,44
27,126,114
27,127,225
28,107,56
28,108,84
28,109,456
28,110,54
28,111,38
28,112,17
28,113,283
28,114,110
28,115,296
28,116,49
28,117,11
28,118,277
28,119,72
28,120,341
28,121,33
28,122,669
28,123,1211
28,124,130
28,125,54
28,126,102
28,127,235
29,106,3
29,107,71
29,108,192
29,109,80
29,110,101
29,111,79
29,112,40
29,113,80
29,114,52
29,115,28
29,116,104
29,117,30
29,118,42
29,119,261
29,120,274
29,121,682
29,122,2549
29,123,2455
29,124,411
29,125,119
29,126,18
29,127,30
30,106,8
30,107,54
30,108,36
