x,y,value
70,0,8713
70,1,3570
70,2,134
70,3,9884
70,4,3872
70,6,440
70,7,20
71,0,1769
71,1,2111
71,2,1024
71,3,2662
71,4,4856
71,5,8
71,6,1764
71,7,1029
71,8,52
71,9,1097
71,10,2290
71,11,89
71,12,4692
71,13,1354
71,14,12040
71,15,60
71,16,2
72,0,257
72,1,676
72,2,1668
72,3,16398
72,4,530
72,5,71
72,6,1320
72,7,1032
72,8,34
72,9,815
72,10,1020
72,11,634
72,12,305
72,13,2576
72,14,10113
72,15,15160
72,16,268
72,20,812
72,21,52
72,22,200
72,23,20
73,0,587
73,1,150
73,2,167
73,3,3688
73,4,259
73,5,19
73,6,12
73,7,19
73,8,461
73,9,1362
73,10,698
73,11,565
73,12,2662
73,13,1942
73,14,6892
73,15,7494
73,16,318
73,17,12237
73,18,2259
73,19,6424
73,20,1796
73,21,256
73,22,400
73,23,492
74,0,155
74,1,118
74,2,385
74,3,359
74,4,148
74,5,160
74,6,48
74,7,304
74,8,97
74,9,373
74,10,222
74,11,920
74,12,321
74,13,274
74,14,850
74,15,352
74,16,297
74,17,382
74,18,361
74,19,337
74,20,239
74,21,85
74,22,230
74,23,140
75,0,280
75,1,754
75,2,287
75,3,177
75,4,81
75,5,419
75,6,193
75,7,161
75,8,68
75,9,305
75,10,407
75,11,1118
75,12,198
75,13,425
75,14,405
75,15,734
75,16,165
75,17,317
75,18,369
75,19,330
75,20,255
75,21,40
75,22,119
75,23,4779
76,0,990
76,1,578
76,2,19
76,3,155
76,4,201
76,5,297
76,6,199
76,7,62
76,8,214
76,9,397
76,10,330
76,11,69
76,12,18
76,13,173
76,14,857
76,15,658
76,16,293
76,17,231
76,18,247
76,19,1735
76,20,170
76,21,212
76,22,353
76,23,378
76,24,328
77,0,692
77,1,434
77,2,231
77,3,308
77,4,219
77,5,105
77,6,182
77,7,205
77,8,88
77,9,2247
77,10,355
77,11,238
77,12,160
77,13,75
77,14,1
77,15,509
77,16,54
77,17,334
77,18,449
77,19,2087
77,20,403
77,21,238
77,22,39
77,23,254
77,24,66
77,25,357
78,0,28
78,1,120
78,2,406
78,3,120
78,4,414
78,5,77
78,6,174
78,7,383
78,8,41
78,9,133
78,10,146
78,11,187
78,12,405
78,13,332
78,14,307
78,15,329
78,16,98
78,17,91
78,18,1238
78,19,924
78,20,589
78,21,76
78,22,514
78,23,66
78,24,58
78,25,70
78,26,120
79,0,1
79,1,57
79,2,331
79,3,15
79,4,140
79,5,212
79,6,352
79,7,164
79,8,152
79,9,130
79,10,356
79,11,157
79,12,145
79,13,136
79,14,264
79,15,343
79,16,143
79,17,204
79,18,373
79,19,618
79,20,884
79,21,245
79,22,198
79,23,416
79,24,537
79,25,83
79,26,4413
80,0,439
80,1,253
80,2,130
80,3,96
80,4,133
80,5,270
80,6,63
80,7,163
80,8,327
80,9,206
80,10,2248
80,11,1996
80,12,8
80,13,126
80,14,144
80,15,418
80,16,118
80,17,136
80,18,909
80,19,393
80,20,467
80,21,59
80,22,353
80,23,32
80,24,51
80,25,672
80,26,425
80,27,288
81,0,6
81,1,194
81,2,177
81,3,44
81,4,44
81,5,543
81,6,219
81,7,235
81,8,154
81,9,252
81,10,231
81,11,556
81,12,147
81,13,276
81,14,223
81,15,309
81,16,113
81,17,121
81,18,489
81,19,463
81,20,120
81,21,14
81,22,51
81,23,425
81,24,1096
81,25,332
81,26,2137
81,27,6360
82,0,55
82,1,304
82,2,156
82,3,170
82,4,32
82,5,573
82,6,89
82,7,147
82,8,131
82,9,204
82,10,216
82,11,374
82,12,308
82,13,345
82,14,207
82,15,78
82,16,174
82,17,194
82,18,291
82,19,5
82,20,11
82,21,1103
82,22,478
82,23,317
82,24,266
82,25,2935
82,26,10094
82,27,6404
83,0,179
83,1,61
83,2,83
83,3,245
83,5,13
83,6,330
83,7,418
83,8,281
83,9,202
83,10,205
83,11,371
83,12,308
83,13,129
83,14,115
83,15,188
83,16,527
83,17,204
83,18,40
83,19,309
83,20,201
83,21,1428
83,22,904
83,23,441
83,24,2094
83,25,6053
83,26,13207
83,27,1249
84,0,268
84,1,215
84,2,142
84,3,104
84,4,17
84,5,401
84,7,168
84,8,85
84,9,308
84,10,53
84,11,337
84,12,223
84,13,287
84,14,337
84,15,432
84,16,452
84,17,525
84,18,259
84,19,563
84,20,416
84,21,623
84,22,643
84,23,89
84,24,471
84,25,651
84,26,4538
84,27,760
84,28,4
85,0,19
85,1,62
85,2,103
85,3,323
85,4,29
85,5,513
85,6,58
85,7,452
85,8,51
85,9,145
85,10,364
85,11,41
85,12,148
85,13,83
85,14,365
85,15,269
85,16,486
85,17,350
85,18,43
85,19,380
