x,y,value
11,127,2
12,125,1148
12,126,1
12,127,10
13,125,8
13,126,5
13,127,11
14,127,8
77,125,32
77,126,96
77,127,8
78,122,4
78,123,1068
78,124,40
78,125,2300
78,126,1363
78,127,1037
79,122,9
79,123,52
79,124,11
79,125,55
79,126,268
79,127,286
80,122,2598
80,123,94
80,124,274
80,125,412
80,126,738
80,127,471
81,121,392
81,122,1287
81,123,378
81,124,245
81,125,1342
81,126,1155
81,127,462
82,122,470
82,123,424
82,124,120
82,125,45
82,126,631
82,127,95
83,122,388
83,123,266
83,124,166
83,125,262
83,126,1059
83,127,22
84,122,1760
84,123,123
84,124,30
84,125,369
84,126,399
84,127,66
85,121,56
85,122,43
85,123,101
85,124,112
85,125,421
85,126,946
85,127,238
86,121,6
86,122,1503
86,123,433
86,124,1495
86,125,379
86,126,1196
86,127,481
87,121,16
87,122,766
87,123,22
87,124,26
87,125,89
87,126,310
87,127,128
88,122,4
88,123,35
88,125,23
88,126,503
88,127,70
89,123,59
89,124,27
89,125,8
89,126,187
89,127,238
90,123,428
90,124,2379
90,125,6
90,126,27
90,127,521
91,124,2304
91,125,89
91,126,31
91,127,45
92,125,3140
92,126,12
92,127,17
93,125,144
93,126,1628
93,127,15
94,127,276
118,100,28
118,103,12
118,104,4
119,97,4
119,99,45
119,100,20
119,101,74
119,103,42
120,97,1412
120,98,2
120,99,33
120,100,4
120,101,20
120,102,19
120,103,37
120,104,3
120,105,14
120,106,109
120,107,377
120,108,217
121,94,20
121,95,440
121,96,100
121,97,4
121,98,153
121,99,110
121,100,16
121,102,225
121,103,51
121,104,114
121,105,368
121,106,1911
121,107,187
122,93,40
122,94,965
122,95,311
122,96,3
122,97,1
122,98,3
122,99,107
122,100,79
122,101,137
122,102,25
122,103,22
122,104,2
122,105,8
122,106,246
122,107,18
123,92,2104
123,93,2937
123,94,7
123,95,57
123,98,3
123,99,2
123,100,344
123,101,59
123,103,1
123,105,7
123,106,1
123,107,1
124,92,96
124,93,49
124,94,6
124,95,2
124,96,1
124,97,3
124,98,11
124,99,1
124,100,5
124,101,6
124,105,1
124,108,3
124,109,76
125,91,156
125,92,90
125,93,185
125,94,6
125,95,1
125,96,111
125,97,259
125,98,75
125,99,53
125,100,185
125,101,1
125,102,1
125,104,2
125,105,2
125,108,104
125,109,1
126,90,84
126,91,318
126,92,488
126,93,374
126,94,4
126,95,1
126,96,11
126,97,21
126,99,14
126,100,44
126,101,9
126,102,4
126,103,20
126,104,72
126,105,23
126,106,58
126,107,2
126,108,2
126,109,2
126,110,4
126,111,652
127,90,115
127,91,513
127,92,854
127,93,110
127,94,41
127,95,73
127,96,50
127,97,1
127,99,2
127,100,73
127,102,98
127,103,70
127,104,146
127,105,2
127,106,27
127,107,130
127,108,5
127,110,20
127,111,1080
127,112,7
127,113,16
127,114,72
