x,y,value
0,0,10
0,1,8
0,2,517
0,3,2
0,4,2
0,6,2
0,14,2
0,16,5
0,17,8
0,39,12
0,42,4
0,43,3
0,45,4
0,46,161
0,47,18
0,48,8
1,0,1
1,2,12
1,3,4
1,5,8
1,15,5
1,16,5
1,17,10
1,37,4
1,38,7
1,39,3
1,44,1
1,45,5
1,46,741
1,47,24
1,48,7
2,0,1
2,1,3
2,2,1
2,3,2
2,4,2
2,5,8
2,6,5
2,8,1
2,11,3
2,12,1
2,15,3
2,16,2
2,18,3
2,35,5
2,36,12
2,37,10
2,38,18
2,39,3
2,40,8
2,41,16
2,42,12
2,43,2
2,44,6
2,46,9
2,47,6
2,48,6
2,49,4
3,1,3
3,3,33
3,12,2
3,13,5
3,15,13
3,16,7
3,17,1
3,33,8
3,34,6
3,35,8
3,36,3
3,37,12
3,38,26
3,39,3
3,40,4
3,41,4
3,42,3
3,43,1
3,44,2
3,45,1
3,46,2
3,47,2
3,48,3
3,49,1
3,50,1
3,51,1
3,52,4
3,53,15
3,54,3
3,55,12
3,111,8
4,0,2
4,1,2
4,3,1
4,11,3
4,12,9
4,13,6
4,14,11
4,15,5
4,17,9
4,28,12
4,29,32
4,30,270
4,31,6
4,32,1
4,33,6
4,34,9
4,35,11
4,36,10
4,37,205
4,38,1479
4,39,9
4,40,3
4,41,2
4,42,2
4,43,4
4,44,5
4,46,3
4,47,1
4,48,4
4,49,4
4,50,3
4,51,5
4,53,2
4,54,4
4,55,3
4,56,10
4,57,8
4,109,1
4,110,498
4,111,2
5,0,4
5,1,4
5,2,6
5,3,1
5,10,1
5,11,7
5,12,1
5,13,10
5,14,9
5,15,3
5,16,1
5,17,5
5,26,4
5,27,2
5,28,4
5,29,17
5,30,419
5,31,12
5,32,5
5,33,5
5,34,5
5,35,11
5,36,8
5,37,33
5,38,22
5,39,13
5,40,5
5,41,2
5,42,4
5,43,3
5,44,2
5,45,2
5,46,2
5,47,1
5,48,3
5,49,3
5,50,1
5,51,2
5,52,6
5,53,10
5,54,4
5,55,2
5,56,4
5,57,14
5,58,12
5,107,2
5,109,3
5,110,159
6,0,13
6,1,64
6,2,4
6,3,11
6,4,264
6,5,1
6,10,3
6,12,2
6,13,7
6,14,9
6,15,3
6,26,8
6,27,3
6,28,3
6,29,5
6,30,5
6,31,10
6,32,4
6,33,1
6,34,4
6,35,6
6,36,5
6,38,2
6,39,2
6,40,4
6,41,1
6,43,3
6,45,3
6,46,1
6,47,7
6,48,1
6,49,1
6,50,5
6,51,7
6,53,3
6,54,1
6,55,6
6,56,3
6,57,82
6,58,9
6,104,4
6,106,1
6,107,3
6,108,1
7,0,71
7,1,1436
7,2,3
7,3,5
7,4,2
7,9,1
7,10,3
7,11,5
7,12,17
7,13,3
7,14,5
7,15,8
7,27,2
7,28,2
7,29,3
7,30,1
7,31,1
7,33,1
7,34,2
7,35,5
7,36,4
7,37,3
7,38,3
7,39,2
7,40,1
7,41,3
7,42,1
7,43,2
7,44,3
7,45,5
7,46,2
7,47,4
7,48,3
7,49,7
7,50,12
7,51,157
7,52,174
7,53,5
7,54,6
7,55,3
7,56,5
7,58,1
7,59,8
7,103,1
7,105,20
7,106,2
7,107,2
7,109,5
8,0,18
8,1,29
8,2,10
8,3,7
8,4,21
8,8,1
8,10,1
8,11,2
8,12,1491
8,13,42
8,14,17
8,15,4
8,28,2
8,29,6
8,30,2
8,31,3
8,32,2
8,33,2
8,34,3
8,35,3
8,37,1
8,38,1
8,39,1
8,40,2
8,41,1
8,42,4
8,43,6
8,44,4
8,45,7
8,46,2
8,47,2
8,48,3
8,49,4
8,50,4
8,51,12
8,52,18
8,53,21
8,54,6
8,55,14
8,56,6
8,57,4
8,58,5
8,59,27
8,100,1
8,101,2
8,102,4
8,103,1
8,104,7
8,105,1
8,106,1
8,107,4
8,108,264
8,109,702
9,0,8
9,1,2
9,2,10
9,4,1
9,10,3
9,11,28
9,12,63
9,13,7
9,14,3
9,15,1
9,16,3
9,18,1
9,21,1
9,28,2
9,29,6
9,30,6
9,31,5
9,32,2
9,34,4
9,35,1
9,36,1
9,37,3
9,38,2
