x,y,value
22,127,3804
23,127,1472
24,127,544
25,127,788
104,81,4
104,82,5
105,83,432
105,84,228
106,83,1068
106,84,8
108,104,220
108,105,232
114,57,8
114,58,4
115,57,16
115,58,44
115,59,12
116,57,60
116,58,308
116,59,4
116,67,16
116,68,168
116,69,36
117,66,4
117,67,1949
117,68,5
117,69,1275
117,70,656
118,66,770
118,67,6
118,68,1
118,69,2
118,70,1852
119,66,985
119,67,62
119,68,3
119,69,517
119,70,620
120,66,616
120,67,11
120,68,6
120,69,587
120,70,3139
121,66,435
121,67,970
121,68,280
121,69,932
121,70,140
122,66,1204
122,67,3565
122,68,702
122,69,3760
122,126,350
122,127,8
123,66,12
123,67,76
123,68,13
123,69,200
123,70,1396
123,71,516
123,117,1980
123,118,4624
123,120,4
123,121,8
123,123,3
123,124,30
123,125,21
123,126,4296
123,127,1401
124,44,36
124,66,4
124,67,364
124,68,126
124,69,459
124,70,481
124,71,704
124,110,2964
124,111,9940
124,112,768
124,113,1166
124,114,1247
124,115,3136
124,116,4385
124,117,61
124,118,215
124,122,5
124,123,14
124,124,2
124,125,2
124,126,3210
124,127,2865
125,67,972
125,68,1078
125,69,507
125,70,5940
125,71,1604
125,107,112
125,108,4840
125,109,3086
125,110,5229
125,111,9085
125,112,4609
125,113,2211
125,114,42
125,115,1
125,117,13
125,118,157
125,119,7
125,121,6
125,122,42
125,123,139
125,124,44
125,125,8
125,126,11
126,67,8
126,68,990
126,69,1397
126,70,1016
126,71,204
126,106,60
126,107,47
126,108,1594
126,109,1358
126,110,1762
126,111,1395
126,112,1346
126,113,1176
126,114,1602
126,115,24
126,116,48
126,117,43
126,118,364
126,119,221
126,120,37
126,121,36
126,122,79
126,123,930
126,124,240
126,125,40
126,126,77
126,127,219
127,65,40
127,66,2416
127,67,2047
127,68,251
127,69,287
127,70,1187
127,71,20
127,105,28
127,106,2749
127,107,98
127,108,250
127,109,74
127,110,318
127,111,116
127,112,85
127,113,36
127,114,243
127,115,14
127,116,22
127,117,74
127,118,63
127,119,628
127,120,1878
127,121,549
127,122,803
127,123,960
127,124,2249
127,125,64
127,126,135
127,127,198
