x,y,value
0,0,54
0,2,2
0,4,240
0,5,920
0,6,1100
0,7,2188
0,8,652
0,9,104
1,1,32
1,2,1
1,3,78
1,4,1036
1,5,736
1,6,560
1,7,612
1,8,572
2,0,423
2,1,533
2,2,796
2,3,332
2,4,496
2,5,20
2,6,120
2,7,196
2,8,36
2,12,20
3,0,96
3,1,368
3,2,204
3,3,1828
3,4,172
3,5,544
3,6,928
3,7,308
3,8,712
3,9,36
4,0,4
4,1,100
4,2,596
4,3,512
4,4,360
4,5,2284
4,6,1816
4,7,6338
4,8,125
4,10,528
5,0,120
5,1,248
5,2,832
5,3,137
5,4,49
5,5,21
5,6,117
5,7,743
5,8,21
5,9,2
5,10,296
5,11,28
6,0,664
6,2,108
6,3,4
6,4,38
6,5,50
6,6,6
6,7,51
6,8,4
6,9,12
7,0,228
7,1,584
7,4,12
7,5,67
7,6,115
7,7,428
7,8,30
7,9,2
7,10,1
7,18,16
7,23,1
8,0,313
8,1,661
8,3,136
8,4,140
8,5,70
8,6,73
8,7,90
8,8,438
8,9,84
8,10,914
8,11,8
8,13,784
8,14,498
8,15,412
9,0,1
9,1,11
9,3,20
9,4,8
9,5,272
9,6,183
9,7,45
9,8,5128
9,9,128
9,10,40
9,13,516
9,14,1450
9,16,44
9,17,196
10,0,5
10,1,2
10,3,6
10,4,1223
10,5,20
10,6,272
10,7,2248
10,8,56
10,14,276
10,15,2072
10,16,500
10,17,160
10,18,1343
10,19,252
11,0,1
11,2,18
11,3,64
11,4,31
11,5,336
11,7,80
11,10,64
11,13,3352
11,15,2228
11,16,160
11,17,28
11,18,336
11,19,692
11,20,600
12,0,4
12,2,51
12,3,56
12,5,527
12,9,360
12,10,8
12,11,26
12,13,6352
12,14,460
12,15,2424
12,16,2136
12,17,532
12,18,190
12,19,746
12,20,1828
13,0,55
13,2,13
13,4,3
13,6,182
13,9,56
13,11,549
13,12,2592
13,13,4856
13,14,1808
13,15,104
13,21,156
13,22,72
13,25,24
14,0,10
14,1,1
14,4,24
14,6,32
14,7,80
14,9,60
14,10,19
14,11,567
14,12,5660
14,13,3820
14,14,460
14,15,1996
14,16,48
14,17,76
14,20,20
14,21,960
14,22,416
14,23,48
14,24,261
14,25,352
15,0,76
15,1,8
15,2,2
15,3,8
15,4,1
15,5,33
15,6,50
15,7,729
15,9,52
15,10,356
15,11,1804
15,12,1136
15,13,8024
15,14,1516
15,15,502
15,16,52
15,17,20
15,18,820
15,19,36
15,20,12
15,21,364
15,22,100
15,23,472
15,24,64
15,25,324
16,0,62
16,6,6
16,8,8
16,10,305
16,11,3384
16,12,544
16,13,8416
16,14,1060
16,15,27
16,16,236
16,17,1728
16,18,1070
16,19,316
16,20,380
16,22,708
16,23,796
16,24,744
16,25,503
17,0,10
17,1,76
17,3,2
17,6,48
17,7,65
17,8,48
17,10,1356
17,11,2924
17,12,888
17,13,9316
17,14,556
17,15,281
17,16,204
17,17,312
17,19,1
17,20,478
17,21,304
17,23,168
17,24,99
18,1,1
18,3,19
18,4,28
18,5,128
18,6,40
18,10,188
18,11,5678
18,12,5707
18,13,3744
18,14,1280
18,15,920
18,16,4
18,17,448
18,18,2
18,19,26
18,20,109
18,21,368
18,23,112
18,24,436
18,26,108
19,1,140
19,2,124
19,3,76
19,4,24
19,5,12
19,7,461
19,8,1100
19,9,4
19,10,360
19,11,5215
19,12,2
19,13,264
19,14,323
19,15,1148
19,16,24
19,17,245
19,18,2
19,20,60
19,21,240
19,25,280
19,26,628
19,28,40
20,2,36
20,7,3
20,8,35
20,9,616
20,11,2397
20,12,7
20,13,98
20,14,142
20,15,920
20,16,260
20,17,60
20,18,42
20,19,1036
20,20,2758
20,21,1120
20,25,152
20,26,397
20,28,200
20,29,432
20,30,188
21,1,172
21,2,24
21,5,1
21,6,6
21,7,1
21,8,15
21,9,264
21,11,870
21,12,4
21,13,4
21,14,176
21,15,428
21,16,28
21,17,400
21,18,279
21,19,76
21,20,428
21,21,588
21,27,852
21,28,339
21,29,425
21,30,1468
21,31,12
22,5,2
22,6,7
22,7,153
22,8,1862
22,9,248
22,11,115
22,12,16
22,13,1
22,14,226
22,15,396
22,16,108
22,17,427
22,18,4
22,22,24
22,28,4
22,29,104
22,30,500
22,31,584
23,0,9
23,4,2
23,5,940
23,6,952
23,7,929
23,8,4344
23,9,2876
23,10,96
23,12,94
23,13,16
23,14,128
23,15,92
23,16,256
23,17,913
23,18,6
23,19,9
23,20,5
23,21,121
23,22,8
23,23,88
23,31,196
23,32,60
23,34,20
24,3,68
24,4,76
24,5,71
24,6,38
24,7,5
24,8,309
24,9,538
24,10,14
24,12,764
24,13,47
24,14,202
24,15,72
24,16,1704
24,17,1896
24,18,60
24,19,182
24,20,72
24,21,104
24,23,480
24,24,144
24,32,312
24,34,332
24,35,424
25,1,2
25,2,4
25,3,183
25,5,18
25,6,19
25,7,2
25,8,59
25,9,145
25,10,4
25,11,104
25,12,356
25,13,422
25,14,604
25,15,828
25,16,1012
25,17,122
25,18,1679
25,19,104
25,20,500
25,21,152
25,22,4
25,23,196
25,24,5
25,25,92
25,32,448
25,35,4
26,2,12
26,3,139
26,4,16
26,7,25
26,8,17
26,10,10
26,11,84
26,13,2004
26,14,584
26,15,589
26,16,155
26,17,64
26,18,38
26,20,332
26,21,364
26,22,28
26,23,200
26,24,1524
26,25,508
26,26,156
26,30,232
27,2,1
27,4,44
27,7,8
27,9,2
27,10,80
27,11,20
27,12,20
27,13,244
27,14,2044
27,15,152
27,16,204
27,17,15
27,18,15
27,19,6
27,21,3
27,22,24
27,24,327
27,25,693
27,26,440
27,27,96
27,32,40
27,33,16
28,2,2
28,3,9
28,4,6
28,5,387
28,6,62
28,8,4
28,9,19
28,10,239
28,11,168
28,13,365
28,14,39
28,15,35
28,16,43
28,17,47
28,18,29
28,21,3
28,22,219
28,23,68
28,24,212
28,26,853
28,27,720
28,28,12
28,32,16
29,0,23
29,1,11
29,2,3
29,3,44
29,5,31
29,6,181
29,7,11
29,9,41
29,10,277
29,12,116
29,13,1560
29,14,35
29,15,19
29,16,42
29,17,23
29,18,8
29,19,7
29,20,5
29,21,23
29,22,8
29,23,508
29,24,356
29,25,9
29,26,22
29,27,130
29,31,4
29,33,180
30,0,1
30,1,91
30,2,218
30,3,306
30,5,1
30,6,242
30,12,438
30,13,787
30,14,70
30,15,76
30,16,28
30,17,4
30,18,7
30,19,13
30,20,64
30,21,6
30,22,266
30,23,4
30,24,164
30,25,35
30,26,1
30,27,69
30,31,344
30,32,544
30,33,328
30,36,68
31,0,89
31,1,147
31,2,138
31,3,376
31,4,37
31,6,58
31,7,34
31,8,72
31,9,39
31,10,4
31,11,92
31,12,509
31,13,157
31,14,1
31,15,2
31,16,52
31,17,322
31,19,1
31,20,265
31,21,1140
31,24,16
31,25,168
31,26,2
31,27,272
31,28,4
31,30,52
31,31,500
31,32,771
31,33,330
31,36,1096
32,1,4
32,2,12
32,3,759
32,4,1386
32,5,24
32,7,16
32,9,48
32,10,4
32,11,274
32,12,178
